"","sire","dam","id","LLRdam","LLRsire","loci","n.loci","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"211","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.104.bam","-0.77","-0.63","CM084266_1_69632434.0, CM084276_1_6688311.0, CM084279_1_32648014.1, CM084275_1_1304702.1, CM084271_1_43868201.1, CM084264_1_70173613.1, CM084278_1_20734519.0, CM084274_1_4769100.0, CM084271_1_44105575.1, CM084265_1_73060616.1, CM084264_1_2740173.0, CM084276_1_12383618.1, CM084274_1_7310951.1, CM084265_1_3130640.0, CM084274_1_4732023.0, CM084274_1_4694558.1, CM084265_1_72071381.1, CM084264_1_74721251.0, CM084279_1_30773321.0, CM084277_1_30631454.1, CM084265_1_67424061.1, CM084264_1_70175500.0, CM084275_1_25396988.1, CM084271_1_256574.1, CM084269_1_46688879.0, CM084277_1_30165082.0, CM084265_1_8361584.0, CM084274_1_4726244.1, CM084264_1_73311149.0, CM084278_1_281214.0, CM084267_1_30270802.0, CM084268_1_50739136.1, CM084274_1_4730203.1, CM084272_1_36474234.1, CM084274_1_4773492.1, CM084266_1_50301523.0, CM084269_1_47255820.0, CM084264_1_64489814.1, CM084277_1_29780153.1, CM084275_1_23075960.0, CM084271_1_7137856.1, CM084279_1_32666410.1, CM084264_1_34294476.0, CM084276_1_38775909.0, CM084271_1_3820313.0, CM084276_1_38271842.1, CM084275_1_29098652.1, CM084279_1_1062135.1, CM084275_1_4345708.1, CM084276_1_38558602.0","50","1.4","4, 5","4, 5","TRUE"
"212","adapter_trim.F0-B21.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J307-pH75.bam","-0.55","-0.54","CM084269_1_15827759.1, CM084265_1_71265230.1, CM084269_1_15823423.0, CM084273_1_7839210.0, CM084265_1_68808156.1, CM084267_1_6420945.0, CM084267_1_8118616.1, CM084274_1_4709671.0, CM084269_1_39736980.1, CM084270_1_8242296.0, CM084279_1_1062150.0, CM084270_1_47076316.0, CM084271_1_3821267.0, CM084267_1_51000190.0, CM084269_1_15799394.0, CM084269_1_15799430.1, CM084271_1_344493.0, CM084268_1_23612534.0, CM084277_1_30631457.0, CM084266_1_63195162.0, CM084265_1_71899241.0, CM084272_1_18189795.0, CM084270_1_46587591.1, CM084268_1_4550920.0, CM084264_1_65422.1, CM084264_1_74989681.1, CM084272_1_1596710.0, CM084267_1_13226543.0, CM084264_1_69861955.0, CM084264_1_69534058.0, CM084278_1_32252661.1, CM084266_1_64723748.0, CM084274_1_43102349.0, CM084277_1_18545080.0, CM084269_1_15812960.1, CM084276_1_38558458.0, CM084269_1_4626408.1, CM084264_1_70173613.0, CM084277_1_29781979.0, CM084267_1_2910813.0, CM084269_1_1541112.0, CM084269_1_15827787.1, CM084266_1_65401945.1, CM084265_1_60219092.1, CM084269_1_35627080.0, CM084274_1_4727151.0, CM084271_1_19655964.0, CM084272_1_33452045.1, CM084274_1_4726637.1, CM084267_1_52776062.1","50","1.09","3, 5","4, 5","TRUE"
"213","adapter_trim.F0-B21.bam","adapter_trim.F0-B14.bam","adapter_trim.155.bam","-0.22","0.03","CM084268_1_43541.0, CM084267_1_6421422.1, CM084265_1_64969585.1, CM084269_1_15798357.1, CM084276_1_1856888.1, CM084274_1_4694855.1, CM084265_1_66143662.1, CM084268_1_49719639.0, CM084264_1_64487839.0, CM084275_1_25393416.0, CM084266_1_71148891.0, CM084264_1_66439628.1, CM084276_1_7202997.1, CM084268_1_42010.1, CM084275_1_39774847.1, CM084269_1_15799394.0, CM084268_1_50681662.1, CM084271_1_43934411.1, CM084276_1_1856932.1, CM084271_1_44104310.1, CM084265_1_73060812.1, CM084269_1_35627230.1, CM084266_1_58087045.0, CM084279_1_10149596.0, CM084266_1_58915367.1, CM084279_1_1070322.0, CM084265_1_59221275.1, CM084266_1_63195162.0, CM084274_1_4700811.0, CM084269_1_40447978.1, CM084267_1_2081902.1, CM084267_1_2908852.1, CM084268_1_18512751.0, CM084272_1_33515314.0, CM084274_1_5028297.1, CM084272_1_18553681.0, CM084279_1_32640576.1, CM084269_1_15809862.1, CM084266_1_58086157.1, CM084264_1_70175545.0, CM084265_1_71265340.1, CM084272_1_33452338.0, CM084265_1_71826940.0, CM084270_1_46587632.1, CM084264_1_34294472.0, CM084272_1_9069881.1, CM084270_1_35204451.1, CM084267_1_11257252.0, CM084264_1_70456947.1, CM084264_1_73931025.0","50","0.25","2, 3, 4, 5","4, 5","TRUE"
"214","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-B20-pH75.bam","-0.23","-0.25","CM084267_1_9175848.0, CM084270_1_46587632.1, CM084279_1_32652113.0, CM084265_1_61648598.1, CM084264_1_66561935.0, CM084266_1_70707515.0, CM084264_1_69870962.1, CM084265_1_58036225.0, CM084271_1_19655820.1, CM084274_1_4795460.0, CM084271_1_30532481.1, CM084276_1_11705154.0, CM084264_1_26771521.0, CM084264_1_66077502.1, CM084275_1_40706319.0, CM084265_1_59221383.0, CM084264_1_26771521.0, CM084267_1_5165693.0, CM084271_1_26324154.0, CM084271_1_26332979.0, CM084266_1_65298589.1, CM084265_1_64969585.1, CM084267_1_6421227.0, CM084266_1_59802412.1, CM084268_1_3691704.1, CM084268_1_49720454.1, CM084278_1_23542095.1, CM084279_1_32915259.1, CM084269_1_41809360.0, CM084276_1_771542.1, CM084266_1_57888582.0, CM084268_1_50681637.0, CM084264_1_74266357.1, CM084271_1_274110.0, CM084275_1_312842.1, CM084279_1_10147216.1, CM084270_1_26890196.1, CM084266_1_69623581.1, CM084269_1_42862798.1, CM084276_1_1855843.0, CM084270_1_47076332.1, CM084269_1_39737144.0, CM084274_1_3688102.1, CM084268_1_9292468.1, CM084274_1_4773492.1, CM084271_1_274033.0, CM084265_1_60316158.1, CM084266_1_68882944.1, CM084269_1_15809963.0, CM084265_1_71265331.1","50","0.48","4, 5","4, 5","TRUE"
"215","adapter_trim.F0-B21.bam","adapter_trim.F0-B4.bam","adapter_trim.F1-B9-pH75.bam","-0.71","-0.68","CM084276_1_4238165.1, CM084269_1_1555101.0, CM084274_1_4796884.1, CM084270_1_46588167.1, CM084272_1_1308695.1, CM084266_1_23317745.0, CM084266_1_38532344.0, CM084277_1_5804354.1, CM084265_1_72178250.0, CM084278_1_20742383.1, CM084266_1_58086170.0, CM084274_1_4796079.1, CM084271_1_10303572.0, CM084276_1_38558559.1, CM084278_1_20732810.1, CM084274_1_43102349.1, CM084277_1_5803906.1, CM084267_1_48167433.0, CM084265_1_71831292.0, CM084266_1_59356462.0, CM084265_1_60215543.0, CM084275_1_38995359.0, CM084269_1_43524472.0, CM084268_1_18512798.0, CM084264_1_6151084.0, CM084268_1_1326636.0, CM084270_1_19464672.1, CM084264_1_73604722.0, CM084279_1_32973101.0, CM084268_1_50321875.1, CM084276_1_37352422.1, CM084272_1_33606995.0, CM084274_1_4795482.1, CM084264_1_75512070.0, CM084268_1_50792945.0, CM084264_1_69271981.0, CM084269_1_15813374.1, CM084271_1_26325720.1, CM084269_1_15813374.1, CM084270_1_4921018.1, CM084276_1_4125650.1, CM084271_1_19656061.0, CM084277_1_30953057.1, CM084266_1_71149023.1, CM084266_1_68907025.1, CM084265_1_72992174.0, CM084279_1_10156977.1, CM084274_1_42859583.1, CM084277_1_29208395.0, CM084267_1_5165671.1","50","1.39","1","4, 5","FALSE"
"216","adapter_trim.F0-B21.bam","adapter_trim.F0-B14.bam","adapter_trim.203.bam","-0.11","-0.1","CM084269_1_15827759.1, CM084265_1_71265230.1, CM084269_1_15823423.0, CM084273_1_7839210.0, CM084265_1_68808156.1, CM084267_1_6420945.0, CM084267_1_8118616.1, CM084274_1_4709671.0, CM084269_1_39736980.1, CM084270_1_8242296.0, CM084279_1_1062150.0, CM084270_1_47076316.0, CM084271_1_3821267.0, CM084267_1_51000190.0, CM084269_1_15799394.0, CM084269_1_15799430.1, CM084271_1_344493.0, CM084268_1_23612534.0, CM084277_1_30631457.0, CM084266_1_63195162.0, CM084265_1_71899241.0, CM084272_1_18189795.0, CM084270_1_46587591.1, CM084268_1_4550920.0, CM084264_1_65422.1, CM084264_1_74989681.1, CM084272_1_1596710.0, CM084267_1_13226543.0, CM084264_1_69861955.0, CM084264_1_69534058.0, CM084278_1_32252661.1, CM084266_1_64723748.0, CM084274_1_43102349.0, CM084277_1_18545080.0, CM084269_1_15812960.1, CM084276_1_38558458.0, CM084269_1_4626408.1, CM084264_1_70173613.0, CM084277_1_29781979.0, CM084267_1_2910813.0, CM084269_1_1541112.0, CM084269_1_15827787.1, CM084266_1_65401945.1, CM084265_1_60219092.1, CM084269_1_35627080.0, CM084274_1_4727151.0, CM084271_1_19655964.0, CM084272_1_33452045.1, CM084274_1_4726637.1, CM084267_1_52776062.1","50","0.21","2, 3, 4, 5","4, 5","TRUE"
"217","adapter_trim.F0-B21.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J69-pH8.bam","-0.39","-0.54","CM084266_1_57889035.1, CM084268_1_275067.0, CM084278_1_22667307.1, CM084275_1_35719388.1, CM084276_1_12399731.1, CM084264_1_69534058.1, CM084265_1_68868202.1, CM084265_1_54591404.1, CM084277_1_1868384.0, CM084271_1_43851366.0, CM084268_1_3697725.1, CM084273_1_31865208.0, CM084265_1_959800.0, CM084269_1_47255820.0, CM084267_1_50392692.0, CM084274_1_4798803.1, CM084266_1_67912135.0, CM084274_1_4795468.1, CM084266_1_71166433.0, CM084278_1_25832327.0, CM084266_1_69141150.0, CM084270_1_42355508.0, CM084273_1_31862314.1, CM084269_1_39736980.1, CM084264_1_8112660.1, CM084276_1_20157323.0, CM084275_1_39491725.1, CM084277_1_4876009.0, CM084277_1_1868694.0, CM084274_1_4723640.0, CM084274_1_4864709.0, CM084279_1_1062150.1, CM084265_1_59221383.1, CM084269_1_15820188.0, CM084265_1_70801089.1, CM084276_1_54402.1, CM084268_1_49719639.1, CM084279_1_1072367.0, CM084271_1_30532484.0, CM084268_1_2696122.1, CM084269_1_15823106.1, CM084279_1_32917233.1, CM084278_1_4074311.1, CM084265_1_24901859.0, CM084264_1_75512070.1, CM084268_1_298786.1, CM084268_1_45604.0, CM084274_1_42859668.0, CM084274_1_4863343.1, CM084269_1_1563979.1","50","0.93","1, 3","4, 5","FALSE"
"218","adapter_trim.F0-B21.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-J17-pH8.bam","-0.45","-0.45","CM084268_1_24031246.1, CM084279_1_1060874.1, CM084273_1_32698894.0, CM084265_1_66141830.0, CM084268_1_50693597.0, CM084265_1_71826940.1, CM084276_1_1856630.0, CM084271_1_3820355.0, CM084274_1_4715467.1, CM084264_1_66439628.1, CM084264_1_73927181.1, CM084274_1_4708033.1, CM084278_1_16774023.1, CM084265_1_71265241.1, CM084276_1_38558458.0, CM084267_1_51167077.0, CM084271_1_3805850.1, CM084267_1_13261464.0, CM084274_1_41688611.0, CM084265_1_976180.1, CM084269_1_47265506.0, CM084265_1_66146092.0, CM084272_1_33607000.1, CM084272_1_29973150.1, CM084268_1_2832742.0, CM084271_1_44190420.1, CM084276_1_38285696.0, CM084276_1_1625243.0, CM084271_1_256574.1, CM084269_1_15813150.0, CM084279_1_1062128.0, CM084270_1_46588177.1, CM084264_1_73931025.1, CM084268_1_9292527.0, CM084278_1_32252678.1, CM084265_1_72991915.0, CM084267_1_13261420.0, CM084264_1_69748575.0, CM084269_1_46733079.0, CM084265_1_58530104.0, CM084269_1_15826462.0, CM084271_1_1033937.1, CM084276_1_2857930.0, CM084265_1_71899241.0, CM084269_1_46688892.0, CM084270_1_39395894.1, CM084266_1_68322200.1, CM084264_1_8098032.1, CM084275_1_39500153.0, CM084272_1_11675308.0","50","0.9","1, 2","4, 5","FALSE"
"219","adapter_trim.F0-B21.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-B9-pH8.bam","-0.62","-0.47","CM084264_1_6990362.0, CM084279_1_32666441.0, CM084279_1_31065257.1, CM084266_1_808035.0, CM084266_1_64725837.1, CM084274_1_5120654.0, CM084275_1_39502397.1, CM084264_1_6151084.1, CM084264_1_72118697.1, CM084276_1_38775909.0, CM084277_1_18535852.0, CM084276_1_20157067.1, CM084264_1_64487824.1, CM084268_1_49719742.1, CM084265_1_69916644.0, CM084266_1_58088040.1, CM084268_1_3695238.1, CM084266_1_70181820.1, CM084266_1_57885009.0, CM084265_1_73060810.0, CM084266_1_69141121.1, CM084278_1_32252678.0, CM084275_1_524614.0, CM084266_1_68320536.0, CM084272_1_18192676.0, CM084267_1_5165693.1, CM084265_1_73060898.1, CM084264_1_72011634.1, CM084268_1_9292468.1, CM084270_1_32126102.1, CM084265_1_1816612.0, CM084274_1_4867333.0, CM084266_1_68200825.1, CM084275_1_40706319.0, CM084273_1_268158.0, CM084266_1_63167162.0, CM084268_1_50681646.1, CM084268_1_3699577.0, CM084271_1_44091708.0, CM084266_1_68910397.1, CM084264_1_6956700.0, CM084270_1_4921089.1, CM084269_1_15798363.1, CM084270_1_47077479.1, CM084276_1_25813397.0, CM084265_1_14403559.0, CM084279_1_1063031.1, CM084270_1_4921018.0, CM084268_1_50693763.0, CM084273_1_31864733.1","50","1.09","2, 3, 4, 5","4, 5","TRUE"
"220","adapter_trim.F0-B21.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J312-pH75.bam","-0.26","-0.4","CM084275_1_8878522.1, CM084264_1_73929737.1, CM084272_1_33503437.0, CM084275_1_2509498.1, CM084278_1_20734518.1, CM084265_1_59221281.1, CM084274_1_4709677.0, CM084271_1_3819548.1, CM084265_1_8362505.1, CM084268_1_276378.0, CM084275_1_39338236.0, CM084264_1_64487824.1, CM084279_1_32666444.0, CM084269_1_40447978.1, CM084278_1_22667323.0, CM084271_1_274033.0, CM084279_1_161440.0, CM084274_1_4863996.0, CM084265_1_71265269.1, CM084268_1_28845855.0, CM084266_1_71160169.1, CM084264_1_12084160.0, CM084264_1_26773649.1, CM084267_1_832159.1, CM084279_1_32649961.1, CM084279_1_1512885.1, CM084266_1_68319456.1, CM084266_1_64164374.1, CM084265_1_72986696.1, CM084265_1_72079002.0, CM084274_1_4694522.0, CM084266_1_68515581.1, CM084271_1_1052235.1, CM084271_1_44091708.0, CM084264_1_73931173.1, CM084276_1_25813397.1, CM084266_1_57882616.0, CM084279_1_30773321.1, CM084274_1_4726244.0, CM084265_1_1062161.0, CM084269_1_42862695.1, CM084270_1_39395894.1, CM084268_1_50790925.1, CM084272_1_27414394.0, CM084266_1_57889035.1, CM084267_1_2910818.0, CM084269_1_47265506.1, CM084269_1_40451682.1, CM084272_1_41046375.0, CM084270_1_8444572.0","50","0.66","1, 3","4, 5","FALSE"
"221","adapter_trim.F0-B21.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J263-pH75.bam","-0.32","-0.49","CM084271_1_44090307.0, CM084266_1_64725837.1, CM084265_1_66141830.0, CM084275_1_39781005.0, CM084265_1_70589365.1, CM084264_1_34291216.0, CM084266_1_70743731.0, CM084273_1_31862314.1, CM084265_1_71796271.1, CM084276_1_11709760.0, CM084264_1_71189810.0, CM084270_1_32126729.0, CM084265_1_68786095.0, CM084271_1_3822736.0, CM084267_1_5830233.1, CM084268_1_28845782.1, CM084271_1_3820382.1, CM084265_1_68807639.1, CM084266_1_57882817.1, CM084274_1_42859658.0, CM084275_1_35719388.1, CM084274_1_4864682.1, CM084274_1_4795903.1, CM084279_1_1196447.0, CM084269_1_1572991.0, CM084265_1_72986696.1, CM084265_1_70577871.0, CM084266_1_57886153.1, CM084277_1_10417489.0, CM084271_1_19655964.0, CM084279_1_33759487.0, CM084278_1_17460152.1, CM084270_1_46588162.1, CM084265_1_59221320.1, CM084268_1_50739136.0, CM084267_1_4505260.0, CM084275_1_25395479.0, CM084265_1_71265272.1, CM084275_1_8878555.1, CM084276_1_6150174.0, CM084267_1_6420851.0, CM084276_1_1855843.0, CM084269_1_4628634.1, CM084276_1_1625254.1, CM084265_1_24898691.1, CM084272_1_33452069.1, CM084274_1_5120654.0, CM084269_1_15820188.1, CM084270_1_4921025.0, CM084275_1_25393422.1","50","0.81","2, 4, 5","4, 5","TRUE"
"222","adapter_trim.F0-B21.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-B17-pH75.bam","-0.36","-0.55","CM084266_1_808035.1, CM084266_1_69051064.0, CM084265_1_71926735.0, CM084276_1_1856070.1, CM084268_1_50679518.0, CM084269_1_35627068.1, CM084264_1_74191538.1, CM084265_1_65232929.1, CM084267_1_50994309.0, CM084264_1_73309406.0, CM084276_1_1855843.0, CM084264_1_69287134.0, CM084269_1_40338566.0, CM084276_1_56673.1, CM084264_1_64269877.1, CM084279_1_31409261.1, CM084266_1_62468799.0, CM084272_1_1891463.1, CM084268_1_23612506.0, CM084276_1_1856904.1, CM084266_1_69051080.1, CM084265_1_54591404.0, CM084265_1_19670958.1, CM084274_1_4864753.1, CM084268_1_50200545.0, CM084265_1_66142270.1, CM084267_1_2165108.1, CM084270_1_26890196.0, CM084266_1_57882616.0, CM084278_1_23541026.1, CM084278_1_23540722.1, CM084266_1_67239899.0, CM084276_1_38797638.1, CM084266_1_816291.1, CM084268_1_4550920.0, CM084266_1_50301468.1, CM084272_1_33497675.1, CM084265_1_19670958.0, CM084270_1_46587592.0, CM084278_1_22667307.1, CM084276_1_38772791.1, CM084268_1_28845855.0, CM084271_1_379038.0, CM084279_1_32650016.1, CM084269_1_41809356.1, CM084267_1_6421491.1, CM084279_1_10149541.0, CM084264_1_72118697.0, CM084265_1_68808156.1, CM084276_1_11705154.0","50","0.91","1, 2","4, 5","FALSE"
"223","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.103.bam","-0.81","-0.67","CM084268_1_24031433.1, CM084274_1_4788661.1, CM084269_1_42862718.0, CM084269_1_35627205.0, CM084269_1_47255758.0, CM084272_1_1894332.1, CM084265_1_71831401.1, CM084279_1_1871842.1, CM084273_1_42285577.1, CM084274_1_42293378.1, CM084264_1_34301201.0, CM084266_1_50301559.0, CM084270_1_4921106.1, CM084264_1_68688356.1, CM084269_1_15823117.0, CM084278_1_23536923.0, CM084273_1_42252907.1, CM084271_1_43860422.1, CM084275_1_524597.0, CM084269_1_15812959.0, CM084274_1_4694551.0, CM084277_1_29780894.0, CM084266_1_57841523.0, CM084274_1_4792243.0, CM084266_1_57882486.1, CM084267_1_11257244.0, CM084265_1_64196855.1, CM084274_1_4795049.1, CM084279_1_10150313.1, CM084267_1_6420929.1, CM084277_1_30027539.0, CM084272_1_1883699.0, CM084271_1_44075852.0, CM084279_1_31073085.1, CM084274_1_41688609.0, CM084273_1_214008.0, CM084272_1_33453892.1, CM084273_1_7839325.1, CM084264_1_72011613.1, CM084273_1_42285577.1, CM084274_1_4864007.1, CM084271_1_1054026.0, CM084273_1_4090291.0, CM084267_1_51000137.1, CM084276_1_38072621.1, CM084265_1_65322123.0, CM084270_1_9408154.0, CM084276_1_935645.1, CM084265_1_73061223.1, CM084275_1_35722074.0","50","1.48","4, 5","4, 5","TRUE"
"224","adapter_trim.F0-B21.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-J164-pH8.bam","-0.28","-0.3","CM084270_1_8444546.1, CM084274_1_4862784.1, CM084265_1_14403559.0, CM084272_1_43469486.0, CM084266_1_808035.0, CM084278_1_22665046.1, CM084264_1_74995015.0, CM084279_1_160989.0, CM084279_1_16586112.0, CM084265_1_69915221.0, CM084269_1_1572991.1, CM084266_1_58099055.1, CM084272_1_23496346.0, CM084265_1_1118730.1, CM084272_1_18553681.0, CM084270_1_32126728.0, CM084267_1_51248425.0, CM084268_1_298828.0, CM084268_1_276380.0, CM084272_1_33503437.0, CM084274_1_4869897.0, CM084265_1_58483282.0, CM084270_1_4921103.1, CM084264_1_2737868.0, CM084265_1_67424061.0, CM084269_1_1567833.1, CM084266_1_68322194.1, CM084264_1_68634815.1, CM084279_1_32640622.1, CM084264_1_34301201.1, CM084277_1_30642880.0, CM084268_1_37774069.1, CM084270_1_46590815.1, CM084266_1_67235326.0, CM084264_1_70456944.0, CM084264_1_74721244.1, CM084271_1_44091713.1, CM084266_1_59356462.0, CM084264_1_69303583.0, CM084274_1_4863965.0, CM084276_1_38961028.0, CM084264_1_74800241.0, CM084272_1_1308695.1, CM084274_1_42859583.1, CM084278_1_20623588.0, CM084268_1_50321855.1, CM084268_1_282153.1, CM084272_1_2072764.0, CM084274_1_4863048.1, CM084264_1_73927181.0","50","0.58","1, 2","4, 5","FALSE"
"225","adapter_trim.F0-B21.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J362-pH75.bam","-0.35","-0.53","CM084268_1_42089.0, CM084278_1_16767343.1, CM084269_1_1544562.1, CM084272_1_1311984.0, CM084273_1_268153.1, CM084279_1_32640578.0, CM084276_1_1852865.0, CM084265_1_68869208.0, CM084278_1_22667297.0, CM084265_1_69230159.0, CM084272_1_18194957.0, CM084269_1_43528677.1, CM084266_1_71148884.0, CM084278_1_4074395.1, CM084264_1_61227529.0, CM084269_1_1549393.0, CM084276_1_38961028.0, CM084269_1_45420488.1, CM084266_1_57888742.0, CM084271_1_3821109.0, CM084272_1_18194306.0, CM084272_1_11675288.1, CM084276_1_1856066.0, CM084273_1_31863671.1, CM084276_1_4125650.0, CM084267_1_2163704.1, CM084268_1_2832740.0, CM084271_1_44190489.0, CM084276_1_1510330.0, CM084270_1_1559802.0, CM084268_1_275067.1, CM084269_1_40451676.1, CM084274_1_4788638.1, CM084268_1_298828.0, CM084270_1_47076332.0, CM084275_1_66842.0, CM084268_1_23612508.0, CM084275_1_267983.0, CM084265_1_68869208.0, CM084275_1_35722051.0, CM084266_1_69806293.0, CM084278_1_23536960.1, CM084264_1_69861978.0, CM084266_1_68515581.1, CM084265_1_64586069.1, CM084265_1_70589360.1, CM084266_1_70181797.0, CM084275_1_524647.1, CM084264_1_70355122.1, CM084266_1_70743731.0","50","0.88","2, 4, 5","4, 5","TRUE"
"226","adapter_trim.F0-B21.bam","adapter_trim.F0-B27.bam","adapter_trim.F1-J110-pH8.bam","-0.43","-0.36","CM084264_1_6990362.0, CM084279_1_32666441.0, CM084279_1_31065257.1, CM084266_1_808035.0, CM084266_1_64725837.1, CM084274_1_5120654.0, CM084275_1_39502397.1, CM084264_1_6151084.1, CM084264_1_72118697.1, CM084276_1_38775909.0, CM084277_1_18535852.0, CM084276_1_20157067.1, CM084264_1_64487824.1, CM084268_1_49719742.1, CM084265_1_69916644.0, CM084266_1_58088040.1, CM084268_1_3695238.1, CM084266_1_70181820.1, CM084266_1_57885009.0, CM084265_1_73060810.0, CM084266_1_69141121.1, CM084278_1_32252678.0, CM084275_1_524614.0, CM084266_1_68320536.0, CM084272_1_18192676.0, CM084267_1_5165693.1, CM084265_1_73060898.1, CM084264_1_72011634.1, CM084268_1_9292468.1, CM084270_1_32126102.1, CM084265_1_1816612.0, CM084274_1_4867333.0, CM084266_1_68200825.1, CM084275_1_40706319.0, CM084273_1_268158.0, CM084266_1_63167162.0, CM084268_1_50681646.1, CM084268_1_3699577.0, CM084271_1_44091708.0, CM084266_1_68910397.1, CM084264_1_6956700.0, CM084270_1_4921089.1, CM084269_1_15798363.1, CM084270_1_47077479.1, CM084276_1_25813397.0, CM084265_1_14403559.0, CM084279_1_1063031.1, CM084270_1_4921018.0, CM084268_1_50693763.0, CM084273_1_31864733.1","50","0.79","3","4, 5","FALSE"
"227","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.53.bam","-0.72","-0.78","CM084268_1_24031433.1, CM084274_1_4788661.1, CM084269_1_42862718.0, CM084269_1_35627205.0, CM084269_1_47255758.0, CM084272_1_1894332.1, CM084265_1_71831401.1, CM084279_1_1871842.1, CM084273_1_42285577.1, CM084274_1_42293378.1, CM084264_1_34301201.0, CM084266_1_50301559.0, CM084270_1_4921106.1, CM084264_1_68688356.1, CM084269_1_15823117.0, CM084278_1_23536923.0, CM084273_1_42252907.1, CM084271_1_43860422.1, CM084275_1_524597.0, CM084269_1_15812959.0, CM084274_1_4694551.0, CM084277_1_29780894.0, CM084266_1_57841523.0, CM084274_1_4792243.0, CM084266_1_57882486.1, CM084267_1_11257244.0, CM084265_1_64196855.1, CM084274_1_4795049.1, CM084279_1_10150313.1, CM084267_1_6420929.1, CM084277_1_30027539.0, CM084272_1_1883699.0, CM084271_1_44075852.0, CM084279_1_31073085.1, CM084274_1_41688609.0, CM084273_1_214008.0, CM084272_1_33453892.1, CM084273_1_7839325.1, CM084264_1_72011613.1, CM084273_1_42285577.1, CM084274_1_4864007.1, CM084271_1_1054026.0, CM084273_1_4090291.0, CM084267_1_51000137.1, CM084276_1_38072621.1, CM084265_1_65322123.0, CM084270_1_9408154.0, CM084276_1_935645.1, CM084265_1_73061223.1, CM084275_1_35722074.0","50","1.5","4, 5","4, 5","TRUE"
"228","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-J207-pH75.bam","-0.37","-0.21","CM084270_1_39396029.1, CM084277_1_30623529.1, CM084279_1_32662843.0, CM084272_1_2073148.1, CM084278_1_277789.0, CM084266_1_68659869.1, CM084265_1_70974986.1, CM084268_1_50225492.1, CM084276_1_1856066.1, CM084269_1_40447978.1, CM084266_1_68659872.1, CM084277_1_30027552.1, CM084267_1_9176202.1, CM084273_1_31862646.1, CM084273_1_31862042.1, CM084269_1_42862707.0, CM084264_1_61167161.0, CM084274_1_4709089.0, CM084266_1_66377772.0, CM084267_1_8118559.0, CM084277_1_4875899.0, CM084268_1_22932623.0, CM084269_1_42862695.0, CM084274_1_4696973.0, CM084274_1_5120654.0, CM084266_1_67912135.1, CM084265_1_58487818.1, CM084274_1_21933138.1, CM084277_1_4876009.0, CM084264_1_34301630.1, CM084271_1_342830.1, CM084270_1_4920935.1, CM084273_1_31866838.1, CM084271_1_26325716.1, CM084268_1_50321964.0, CM084274_1_4792974.1, CM084265_1_19672164.0, CM084268_1_9292474.0, CM084277_1_5803909.0, CM084271_1_44077330.1, CM084264_1_15064138.1, CM084267_1_6418351.1, CM084265_1_1062071.1, CM084266_1_69547380.1, CM084276_1_38558653.1, CM084271_1_37237148.1, CM084269_1_42862775.0, CM084270_1_47076332.1, CM084266_1_70400406.1, CM084265_1_68868203.0","50","0.58","4, 5","4, 5","TRUE"
"229","adapter_trim.F0-B21.bam","adapter_trim.F0-B14.bam","adapter_trim.153.bam","-0.63","-0.82","CM084270_1_8444546.1, CM084274_1_4862784.1, CM084265_1_14403559.0, CM084272_1_43469486.0, CM084266_1_808035.0, CM084278_1_22665046.1, CM084264_1_74995015.0, CM084279_1_160989.0, CM084279_1_16586112.0, CM084265_1_69915221.0, CM084269_1_1572991.1, CM084266_1_58099055.1, CM084272_1_23496346.0, CM084265_1_1118730.1, CM084272_1_18553681.0, CM084270_1_32126728.0, CM084267_1_51248425.0, CM084268_1_298828.0, CM084268_1_276380.0, CM084272_1_33503437.0, CM084274_1_4869897.0, CM084265_1_58483282.0, CM084270_1_4921103.1, CM084264_1_2737868.0, CM084265_1_67424061.0, CM084269_1_1567833.1, CM084266_1_68322194.1, CM084264_1_68634815.1, CM084279_1_32640622.1, CM084264_1_34301201.1, CM084277_1_30642880.0, CM084268_1_37774069.1, CM084270_1_46590815.1, CM084266_1_67235326.0, CM084264_1_70456944.0, CM084264_1_74721244.1, CM084271_1_44091713.1, CM084266_1_59356462.0, CM084264_1_69303583.0, CM084274_1_4863965.0, CM084276_1_38961028.0, CM084264_1_74800241.0, CM084272_1_1308695.1, CM084274_1_42859583.1, CM084278_1_20623588.0, CM084268_1_50321855.1, CM084268_1_282153.1, CM084272_1_2072764.0, CM084274_1_4863048.1, CM084264_1_73927181.0","50","1.45","2, 3, 4, 5","4, 5","TRUE"
