"","id","dam","sire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs","loci"
"49","adapter_trim.F1-J212-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B22.bam","0.98","1, 2, 4","4, 5","TRUE","CM084274_1_4795460.0, CM084272_1_18553681.0, CM084269_1_1577711.1, CM084265_1_70589360.1, CM084275_1_42592955.1, CM084268_1_50321875.0, CM084279_1_10147284.1, CM084275_1_25395465.1, CM084266_1_66483880.0, CM084268_1_3699577.1, CM084277_1_4875753.1, CM084274_1_42294261.0, CM084271_1_44106803.1, CM084269_1_43528607.1, CM084264_1_75506833.1, CM084273_1_268158.1, CM084275_1_39780930.0, CM084264_1_61167131.1, CM084273_1_7839386.0, CM084266_1_50301553.0, CM084276_1_1856904.0, CM084274_1_41688609.1, CM084265_1_68869496.1, CM084265_1_69004214.1, CM084275_1_38169337.1, CM084271_1_7137729.0, CM084274_1_4862014.1, CM084269_1_1556175.1, CM084273_1_7839324.1, CM084266_1_64726664.0, CM084276_1_37916914.1, CM084266_1_69085566.0, CM084275_1_1304748.1, CM084276_1_4238124.0, CM084265_1_68806450.0, CM084268_1_42089.1, CM084274_1_4789702.0, CM084274_1_4793177.0, CM084271_1_379011.0, CM084266_1_70686279.0, CM084274_1_4671994.1, CM084268_1_22932625.1, CM084268_1_3691150.0, CM084276_1_38960936.0, CM084264_1_73926180.0, CM084264_1_34300372.1, CM084265_1_70609247.1, CM084274_1_4708735.1, CM084275_1_667184.1, CM084275_1_25397333.0"
"50","adapter_trim.F1-B9-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B22.bam","1.43","2, 4","4, 5","TRUE","CM084265_1_68072879.0, CM084265_1_1062091.1, CM084276_1_2855799.0, CM084265_1_70589360.1, CM084267_1_2652523.0, CM084277_1_5804354.0, CM084266_1_62460085.0, CM084264_1_63760.0, CM084274_1_34977123.0, CM084276_1_38558640.1, CM084271_1_30532473.0, CM084264_1_73931173.1, CM084277_1_28144351.1, CM084275_1_39502463.1, CM084276_1_38072623.1, CM084279_1_10159270.1, CM084268_1_4036222.1, CM084266_1_69085566.0, CM084274_1_4696973.1, CM084272_1_18192676.0, CM084278_1_23541042.1, CM084264_1_2738116.1, CM084277_1_30611561.0, CM084277_1_30953078.1, CM084276_1_38558670.1, CM084271_1_37244938.0, CM084273_1_31863691.0, CM084267_1_2910818.0, CM084264_1_70175500.0, CM084264_1_69303594.0, CM084267_1_9175847.0, CM084276_1_37352422.0, CM084269_1_42862704.1, CM084271_1_287653.0, CM084269_1_43524691.1, CM084266_1_57882606.0, CM084275_1_42592955.0, CM084265_1_69913596.1, CM084266_1_69052082.1, CM084272_1_11675288.1, CM084275_1_36059374.0, CM084269_1_45310961.0, CM084278_1_22657588.1, CM084275_1_39781020.1, CM084271_1_346606.1, CM084271_1_1033788.0, CM084276_1_54402.1, CM084269_1_1572335.0, CM084277_1_31027250.0, CM084272_1_1307854.1"
"51","adapter_trim.201.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B22.bam","1.83","2, 3, 5","4, 5","TRUE","CM084271_1_43934352.1, CM084271_1_37237148.1, CM084273_1_42253181.1, CM084264_1_66522465.1, CM084276_1_25809361.1, CM084274_1_4694967.1, CM084279_1_32666444.1, CM084265_1_60219092.1, CM084265_1_61648598.0, CM084271_1_23942504.0, CM084271_1_3819544.0, CM084264_1_26771529.0, CM084274_1_4863917.1, CM084269_1_43525214.1, CM084266_1_68919241.0, CM084266_1_64726584.1, CM084265_1_59220865.0, CM084266_1_66832562.0, CM084271_1_43339301.0, CM084267_1_700114.1, CM084264_1_69303594.1, CM084276_1_1856904.0, CM084266_1_69141150.1, CM084265_1_72368258.1, CM084271_1_337313.0, CM084266_1_70707515.1, CM084271_1_344491.0, CM084270_1_4920904.0, CM084269_1_40451676.0, CM084275_1_8878521.0, CM084278_1_5142968.1, CM084273_1_31863792.1, CM084278_1_23542552.0, CM084278_1_5142968.1, CM084276_1_1625257.1, CM084273_1_42287132.1, CM084269_1_45238132.0, CM084266_1_57884809.1, CM084268_1_50202371.1, CM084271_1_44073395.0, CM084277_1_36521175.0, CM084264_1_15064138.1, CM084264_1_8098050.1, CM084274_1_4868385.1, CM084269_1_43524676.0, CM084276_1_38552515.1, CM084266_1_70706235.0, CM084275_1_39491731.1, CM084275_1_312849.0, CM084266_1_68661534.1"
"52","adapter_trim.F1-B25-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B22.bam","0.44","2, 4","4, 5","TRUE","CM084267_1_51248424.1, CM084275_1_39776636.1, CM084264_1_26771547.1, CM084269_1_35627080.1, CM084271_1_43817223.0, CM084266_1_70706208.1, CM084275_1_8878522.0, CM084271_1_26325720.1, CM084279_1_32662843.0, CM084277_1_18535878.0, CM084267_1_51248425.1, CM084266_1_69623581.1, CM084267_1_2135737.0, CM084274_1_4818355.0, CM084276_1_1625272.1, CM084275_1_8878509.1, CM084271_1_19655226.1, CM084272_1_1891463.0, CM084264_1_69287336.0, CM084266_1_69085555.0, CM084279_1_1073400.1, CM084266_1_67239927.1, CM084270_1_46589386.1, CM084266_1_68643450.1, CM084270_1_32126729.0, CM084278_1_22654720.0, CM084278_1_20734518.0, CM084274_1_4808183.0, CM084266_1_69623578.1, CM084264_1_68688357.0, CM084274_1_5120580.1, CM084266_1_59802398.1, CM084264_1_68685021.0, CM084266_1_63195191.0, CM084272_1_1308664.0, CM084264_1_74721232.1, CM084265_1_72071414.0, CM084274_1_4792352.0, CM084273_1_10381194.0, CM084278_1_23541049.1, CM084269_1_12905597.1, CM084271_1_43851333.1, CM084270_1_46589385.1, CM084265_1_70589365.1, CM084269_1_1526868.1, CM084264_1_66439568.1, CM084264_1_72912659.0, CM084269_1_15823421.0, CM084276_1_1500412.0, CM084265_1_69007607.1"
"53","adapter_trim.F1-J264-pH75.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B25.bam","1.23","3","1, 3, 4, 5","TRUE","CM084276_1_38539465.1, CM084269_1_46858338.0, CM084266_1_57888640.0, CM084272_1_1891499.1, CM084264_1_74989681.1, CM084276_1_38552515.1, CM084274_1_4709636.1, CM084265_1_71265301.1, CM084275_1_1304702.1, CM084266_1_68319456.0, CM084276_1_12383618.0, CM084268_1_938570.0, CM084266_1_69625503.1, CM084272_1_41037487.1, CM084275_1_529192.0, CM084266_1_58087794.0, CM084276_1_62473.1, CM084265_1_71899669.0, CM084275_1_8878521.1, CM084278_1_281214.0, CM084264_1_74035910.1, CM084268_1_28845823.1, CM084266_1_70400231.0, CM084278_1_20600197.1, CM084277_1_1868694.0, CM084274_1_4686930.1, CM084274_1_4694522.1, CM084265_1_73060895.0, CM084272_1_18194995.0, CM084276_1_38558653.1, CM084272_1_1584317.0, CM084275_1_25395465.0, CM084265_1_69381455.1, CM084275_1_25396988.1, CM084278_1_23547493.1, CM084268_1_22932611.0, CM084269_1_42862797.1, CM084277_1_1858860.0, CM084279_1_10149596.0, CM084269_1_45438499.0, CM084272_1_18191744.0, CM084276_1_20157325.0, CM084269_1_1577711.0, CM084264_1_34294397.0, CM084265_1_68806414.1, CM084272_1_9069881.1, CM084273_1_42252916.1, CM084266_1_58087794.1, CM084272_1_18194192.0, CM084265_1_68074592.0"
"54","adapter_trim.F1-B8-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B25.bam","1.03","1, 3","1, 3, 4, 5","TRUE","CM084264_1_6517724.1, CM084265_1_71925176.0, CM084278_1_17460152.0, CM084266_1_68643487.0, CM084265_1_59221291.1, CM084277_1_29780894.1, CM084266_1_68322173.0, CM084268_1_23612506.0, CM084265_1_68019714.0, CM084267_1_11257252.1, CM084278_1_25830477.1, CM084267_1_6418351.1, CM084269_1_46858338.0, CM084270_1_1391764.0, CM084266_1_67239897.0, CM084276_1_37355346.1, CM084265_1_72074244.0, CM084265_1_68869208.1, CM084268_1_50219223.1, CM084279_1_1072342.1, CM084279_1_10156977.1, CM084274_1_4795858.0, CM084265_1_71797896.1, CM084273_1_4090291.0, CM084276_1_62244.0, CM084266_1_46766309.1, CM084277_1_18546601.0, CM084265_1_3130643.1, CM084273_1_42255116.0, CM084274_1_3691763.1, CM084266_1_64726584.0, CM084268_1_45613.1, CM084269_1_1556138.0, CM084265_1_68868203.0, CM084265_1_70979988.0, CM084271_1_344493.1, CM084275_1_38169337.0, CM084274_1_41688611.0, CM084279_1_31409261.0, CM084269_1_12905597.0, CM084274_1_3691337.1, CM084278_1_23547493.0, CM084266_1_25399242.1, CM084264_1_70182852.1, CM084271_1_276716.0, CM084278_1_5142968.1, CM084265_1_69009992.1, CM084274_1_4795058.1, CM084268_1_42009.1, CM084279_1_10149628.1"
"55","adapter_trim.F1-J106-pH8.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B25.bam","1.88","1","1, 3, 4, 5","TRUE","CM084272_1_1704404.0, CM084268_1_50679553.1, CM084267_1_832141.0, CM084266_1_68319477.0, CM084276_1_38558603.0, CM084278_1_23536520.0, CM084268_1_42211.1, CM084279_1_32640564.1, CM084268_1_24031408.1, CM084275_1_400276.0, CM084274_1_4694190.1, CM084264_1_74183870.0, CM084273_1_31862646.1, CM084271_1_30532519.1, CM084274_1_4863996.0, CM084269_1_46688909.1, CM084267_1_13261525.0, CM084266_1_50301503.0, CM084266_1_68319477.0, CM084275_1_36064337.1, CM084276_1_6688311.1, CM084265_1_69381534.0, CM084268_1_49721922.1, CM084268_1_18512752.0, CM084274_1_4726638.0, CM084277_1_35287257.0, CM084275_1_524597.0, CM084274_1_4862951.1, CM084273_1_31862314.0, CM084265_1_65233017.0, CM084266_1_71166435.0, CM084276_1_60278.1, CM084266_1_70531191.1, CM084278_1_22665572.0, CM084277_1_31027262.1, CM084270_1_8444546.0, CM084265_1_71899687.1, CM084275_1_327919.1, CM084267_1_11257252.1, CM084275_1_35722058.0, CM084275_1_77171.1, CM084275_1_40519747.1, CM084269_1_42862695.1, CM084277_1_30953064.0, CM084265_1_72074244.1, CM084271_1_3805850.0, CM084265_1_66141830.1, CM084264_1_70175500.1, CM084266_1_69315458.0, CM084269_1_15799390.1"
"56","adapter_trim.F1-B6-pH75.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B25.bam","1.1","2, 3, 5","1, 3, 4, 5","TRUE","CM084278_1_23547493.1, CM084271_1_3814120.0, CM084273_1_31865682.1, CM084266_1_57882486.0, CM084271_1_26332994.1, CM084264_1_6151081.0, CM084266_1_70195701.1, CM084268_1_50321855.1, CM084269_1_4628748.1, CM084266_1_70181820.1, CM084268_1_18519471.0, CM084274_1_4674060.0, CM084268_1_3691693.0, CM084264_1_69271981.0, CM084267_1_13229666.1, CM084272_1_1894347.0, CM084278_1_19960942.0, CM084269_1_45438470.1, CM084268_1_2832736.0, CM084264_1_72117233.1, CM084276_1_12385340.0, CM084270_1_9411945.1, CM084279_1_1196447.1, CM084276_1_37987468.1, CM084271_1_3819544.0, CM084274_1_4869897.0, CM084269_1_43528607.1, CM084274_1_4709650.0, CM084267_1_5161043.0, CM084274_1_4793445.0, CM084274_1_3691747.0, CM084278_1_22645215.0, CM084266_1_68884692.1, CM084266_1_68320526.0, CM084266_1_65576820.0, CM084270_1_47077465.0, CM084274_1_4870202.1, CM084264_1_71721959.1, CM084271_1_44104310.1, CM084265_1_1118730.0, CM084269_1_1567396.0, CM084274_1_4869944.1, CM084264_1_73931084.0, CM084265_1_1229890.0, CM084274_1_4862784.0, CM084264_1_34301201.1, CM084269_1_42862704.0, CM084274_1_4727166.0, CM084267_1_2652518.0, CM084278_1_20861266.0"
"57","adapter_trim.F1-J67-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B25.bam","1.38","1, 3","1, 3, 4, 5","TRUE","CM084264_1_73931171.0, CM084278_1_22665064.1, CM084274_1_5120654.1, CM084269_1_15827759.1, CM084274_1_4796871.1, CM084270_1_42348998.1, CM084275_1_327918.1, CM084278_1_28652016.1, CM084264_1_34294660.1, CM084268_1_42745.0, CM084265_1_58036225.0, CM084266_1_23321806.0, CM084266_1_69051092.1, CM084269_1_1567396.0, CM084267_1_2652518.1, CM084274_1_7310951.1, CM084271_1_44104310.0, CM084268_1_2832740.0, CM084272_1_36474242.0, CM084267_1_51241061.1, CM084268_1_50219223.0, CM084268_1_298790.1, CM084265_1_790962.1, CM084264_1_70175500.1, CM084272_1_1726223.1, CM084273_1_42253181.1, CM084271_1_43860460.1, CM084266_1_57882780.1, CM084264_1_61227529.0, CM084274_1_4695106.1, CM084264_1_34300494.1, CM084271_1_43860417.1, CM084268_1_28855770.0, CM084279_1_10151202.1, CM084278_1_22657612.1, CM084279_1_32673936.0, CM084274_1_4793445.1, CM084265_1_70801101.0, CM084270_1_42348999.1, CM084267_1_700114.1, CM084266_1_58087794.0, CM084264_1_65422.0, CM084275_1_40706380.1, CM084276_1_25809512.0, CM084274_1_4727151.1, CM084268_1_3695238.1, CM084266_1_57884309.1, CM084278_1_4074392.0, CM084274_1_3692513.0, CM084264_1_74183870.1"
"58","adapter_trim.F1-J312-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B25.bam","1.25","2, 4, 5","1, 3, 4, 5","TRUE","CM084276_1_38539465.1, CM084269_1_46858338.0, CM084266_1_57888640.0, CM084272_1_1891499.1, CM084264_1_74989681.1, CM084276_1_38552515.1, CM084274_1_4709636.1, CM084265_1_71265301.1, CM084275_1_1304702.1, CM084266_1_68319456.0, CM084276_1_12383618.0, CM084268_1_938570.0, CM084266_1_69625503.1, CM084272_1_41037487.1, CM084275_1_529192.0, CM084266_1_58087794.0, CM084276_1_62473.1, CM084265_1_71899669.0, CM084275_1_8878521.1, CM084278_1_281214.0, CM084264_1_74035910.1, CM084268_1_28845823.1, CM084266_1_70400231.0, CM084278_1_20600197.1, CM084277_1_1868694.0, CM084274_1_4686930.1, CM084274_1_4694522.1, CM084265_1_73060895.0, CM084272_1_18194995.0, CM084276_1_38558653.1, CM084272_1_1584317.0, CM084275_1_25395465.0, CM084265_1_69381455.1, CM084275_1_25396988.1, CM084278_1_23547493.1, CM084268_1_22932611.0, CM084269_1_42862797.1, CM084277_1_1858860.0, CM084279_1_10149596.0, CM084269_1_45438499.0, CM084272_1_18191744.0, CM084276_1_20157325.0, CM084269_1_1577711.0, CM084264_1_34294397.0, CM084265_1_68806414.1, CM084272_1_9069881.1, CM084273_1_42252916.1, CM084266_1_58087794.1, CM084272_1_18194192.0, CM084265_1_68074592.0"
"59","adapter_trim.F1-J363-pH75.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B25.bam","0.79","3, 5","1, 3, 4, 5","TRUE","CM084266_1_64723748.1, CM084266_1_69056442.1, CM084265_1_50947034.0, CM084275_1_1304748.0, CM084275_1_20000958.1, CM084270_1_4751756.0, CM084267_1_51241061.0, CM084272_1_36474234.0, CM084276_1_935645.1, CM084271_1_3822772.1, CM084270_1_42348998.0, CM084264_1_74800272.1, CM084266_1_58915367.1, CM084265_1_64586069.0, CM084271_1_3814120.0, CM084271_1_44075853.1, CM084267_1_6421491.0, CM084277_1_31296172.1, CM084270_1_46590815.0, CM084278_1_22665064.0, CM084265_1_64733351.1, CM084264_1_72011634.1, CM084273_1_214007.1, CM084275_1_39780930.1, CM084271_1_1033792.1, CM084266_1_58086170.1, CM084272_1_9069881.1, CM084278_1_5144630.1, CM084264_1_70466147.1, CM084271_1_30532429.0, CM084267_1_30270802.0, CM084267_1_50392692.1, CM084278_1_23542552.1, CM084270_1_42348997.0, CM084269_1_43524168.1, CM084277_1_1858860.0, CM084272_1_18194306.1, CM084269_1_35627054.1, CM084271_1_43851366.0, CM084275_1_319193.0, CM084265_1_68808156.0, CM084273_1_32683023.0, CM084266_1_69085559.0, CM084273_1_32683016.1, CM084277_1_30026693.0, CM084266_1_69315495.1, CM084265_1_72898809.1, CM084264_1_74721244.0, CM084279_1_10150670.0, CM084267_1_6421555.0"
"60","adapter_trim.F1-B21-pH75.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B25.bam","1.56","2, 3, 5","1, 3, 4, 5","TRUE","CM084271_1_43934352.1, CM084271_1_37237148.1, CM084273_1_42253181.1, CM084264_1_66522465.1, CM084276_1_25809361.1, CM084274_1_4694967.1, CM084279_1_32666444.1, CM084265_1_60219092.1, CM084265_1_61648598.0, CM084271_1_23942504.0, CM084271_1_3819544.0, CM084264_1_26771529.0, CM084274_1_4863917.1, CM084269_1_43525214.1, CM084266_1_68919241.0, CM084266_1_64726584.1, CM084265_1_59220865.0, CM084266_1_66832562.0, CM084271_1_43339301.0, CM084267_1_700114.1, CM084264_1_69303594.1, CM084276_1_1856904.0, CM084266_1_69141150.1, CM084265_1_72368258.1, CM084271_1_337313.0, CM084266_1_70707515.1, CM084271_1_344491.0, CM084270_1_4920904.0, CM084269_1_40451676.0, CM084275_1_8878521.0, CM084278_1_5142968.1, CM084273_1_31863792.1, CM084278_1_23542552.0, CM084278_1_5142968.1, CM084276_1_1625257.1, CM084273_1_42287132.1, CM084269_1_45238132.0, CM084266_1_57884809.1, CM084268_1_50202371.1, CM084271_1_44073395.0, CM084277_1_36521175.0, CM084264_1_15064138.1, CM084264_1_8098050.1, CM084274_1_4868385.1, CM084269_1_43524676.0, CM084276_1_38552515.1, CM084266_1_70706235.0, CM084275_1_39491731.1, CM084275_1_312849.0, CM084266_1_68661534.1"
"61","adapter_trim.F1-B9-pH8.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B25.bam","1.53","1","1, 3, 4, 5","TRUE","CM084278_1_31960635.0, CM084271_1_44106803.1, CM084265_1_70977429.0, CM084277_1_31222635.1, CM084267_1_832165.0, CM084275_1_35720346.0, CM084266_1_70221170.1, CM084266_1_69545761.1, CM084275_1_39774927.1, CM084268_1_23612534.1, CM084271_1_43860505.1, CM084276_1_38961028.0, CM084275_1_2509498.0, CM084266_1_69141202.0, CM084268_1_28845816.0, CM084279_1_32640622.0, CM084264_1_73604722.1, CM084273_1_42285577.1, CM084265_1_72071381.1, CM084264_1_64269859.0, CM084266_1_63468235.0, CM084266_1_62460034.1, CM084274_1_4726242.1, CM084274_1_4788638.0, CM084268_1_50225470.0, CM084266_1_68519988.0, CM084270_1_39396180.0, CM084272_1_7002400.1, CM084264_1_66525951.1, CM084274_1_4870391.0, CM084265_1_72991915.1, CM084272_1_1704343.0, CM084265_1_59221320.0, CM084279_1_10156984.1, CM084268_1_82245.1, CM084265_1_68798214.0, CM084266_1_68320526.0, CM084275_1_400320.1, CM084278_1_23536960.0, CM084271_1_30532473.1, CM084272_1_1891465.1, CM084270_1_8242296.1, CM084276_1_25532347.0, CM084276_1_2841292.1, CM084266_1_50301524.0, CM084267_1_52591726.0, CM084264_1_73931173.1, CM084266_1_57885009.0, CM084277_1_36519423.1, CM084264_1_73604722.1"
"62","adapter_trim.54.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B25.bam","1.52","1","1, 3, 4, 5","TRUE","CM084272_1_1704404.0, CM084268_1_50679553.1, CM084267_1_832141.0, CM084266_1_68319477.0, CM084276_1_38558603.0, CM084278_1_23536520.0, CM084268_1_42211.1, CM084279_1_32640564.1, CM084268_1_24031408.1, CM084275_1_400276.0, CM084274_1_4694190.1, CM084264_1_74183870.0, CM084273_1_31862646.1, CM084271_1_30532519.1, CM084274_1_4863996.0, CM084269_1_46688909.1, CM084267_1_13261525.0, CM084266_1_50301503.0, CM084266_1_68319477.0, CM084275_1_36064337.1, CM084276_1_6688311.1, CM084265_1_69381534.0, CM084268_1_49721922.1, CM084268_1_18512752.0, CM084274_1_4726638.0, CM084277_1_35287257.0, CM084275_1_524597.0, CM084274_1_4862951.1, CM084273_1_31862314.0, CM084265_1_65233017.0, CM084266_1_71166435.0, CM084276_1_60278.1, CM084266_1_70531191.1, CM084278_1_22665572.0, CM084277_1_31027262.1, CM084270_1_8444546.0, CM084265_1_71899687.1, CM084275_1_327919.1, CM084267_1_11257252.1, CM084275_1_35722058.0, CM084275_1_77171.1, CM084275_1_40519747.1, CM084269_1_42862695.1, CM084277_1_30953064.0, CM084265_1_72074244.1, CM084271_1_3805850.0, CM084265_1_66141830.1, CM084264_1_70175500.1, CM084266_1_69315458.0, CM084269_1_15799390.1"
"63","adapter_trim.F1-B1-pH8.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B25.bam","1.22","2, 3, 5","1, 3, 4, 5","TRUE","CM084269_1_43528587.1, CM084278_1_23547493.1, CM084270_1_10496921.0, CM084264_1_68634815.1, CM084275_1_312851.1, CM084264_1_68685021.1, CM084265_1_72636278.1, CM084271_1_43817237.0, CM084269_1_46689548.0, CM084266_1_70707518.0, CM084271_1_44105575.0, CM084265_1_65233046.1, CM084268_1_49719639.1, CM084266_1_57882838.1, CM084272_1_33453892.0, CM084274_1_4788621.1, CM084264_1_72075482.0, CM084267_1_5882424.0, CM084268_1_49720454.1, CM084266_1_67736800.1, CM084265_1_65322091.0, CM084279_1_31409578.0, CM084268_1_50225470.0, CM084264_1_73929737.0, CM084279_1_32640622.0, CM084269_1_40438751.1, CM084268_1_50202339.1, CM084269_1_1558052.0, CM084266_1_62468799.0, CM084268_1_1326643.0, CM084275_1_39500153.0, CM084269_1_4626408.1, CM084265_1_72076134.1, CM084264_1_75338734.1, CM084277_1_4875753.0, CM084264_1_34294472.1, CM084275_1_327935.1, CM084277_1_10417489.0, CM084271_1_39685141.1, CM084265_1_69381455.0, CM084267_1_2426144.0, CM084277_1_1868384.1, CM084270_1_8444546.0, CM084269_1_15820188.1, CM084265_1_3130640.1, CM084279_1_33014997.1, CM084279_1_10156951.1, CM084272_1_18188802.0, CM084268_1_46422.1, CM084274_1_4708735.0"
"64","adapter_trim.F1-J65-pH8.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B25.bam","1.75","1, 3","1, 3, 4, 5","TRUE","CM084265_1_68806446.1, CM084276_1_935645.0, CM084266_1_66377784.0, CM084275_1_1303251.0, CM084266_1_69052083.0, CM084265_1_71265301.0, CM084268_1_14768218.1, CM084265_1_68807625.1, CM084275_1_35722060.0, CM084264_1_34300890.1, CM084268_1_50679553.0, CM084276_1_38558559.0, CM084266_1_69794604.0, CM084264_1_73291573.1, CM084264_1_75338719.1, CM084265_1_64832885.0, CM084278_1_281246.0, CM084275_1_8878522.1, CM084265_1_72078910.0, CM084276_1_38450614.0, CM084273_1_31864457.0, CM084265_1_72992174.0, CM084266_1_23294618.0, CM084268_1_50225492.1, CM084276_1_2857930.1, CM084266_1_69806378.0, CM084279_1_10150313.1, CM084268_1_3704001.1, CM084275_1_2509958.1, CM084273_1_10424351.0, CM084271_1_3819548.1, CM084269_1_15813150.0, CM084275_1_1212337.0, CM084264_1_61167194.1, CM084267_1_11257262.1, CM084265_1_1816564.0, CM084271_1_19655226.0, CM084269_1_40338566.1, CM084265_1_68807634.1, CM084279_1_10149547.1, CM084274_1_4867333.0, CM084264_1_61227544.1, CM084266_1_64164269.1, CM084274_1_4734039.0, CM084265_1_72368299.1, CM084265_1_71265230.1, CM084264_1_73926180.0, CM084265_1_70801101.1, CM084276_1_37353183.0, CM084273_1_31863355.0"
"65","adapter_trim.F1-B12-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B3.bam","1.63","2, 4, 5","2","TRUE","CM084264_1_73931171.0, CM084278_1_22665064.1, CM084274_1_5120654.1, CM084269_1_15827759.1, CM084274_1_4796871.1, CM084270_1_42348998.1, CM084275_1_327918.1, CM084278_1_28652016.1, CM084264_1_34294660.1, CM084268_1_42745.0, CM084265_1_58036225.0, CM084266_1_23321806.0, CM084266_1_69051092.1, CM084269_1_1567396.0, CM084267_1_2652518.1, CM084274_1_7310951.1, CM084271_1_44104310.0, CM084268_1_2832740.0, CM084272_1_36474242.0, CM084267_1_51241061.1, CM084268_1_50219223.0, CM084268_1_298790.1, CM084265_1_790962.1, CM084264_1_70175500.1, CM084272_1_1726223.1, CM084273_1_42253181.1, CM084271_1_43860460.1, CM084266_1_57882780.1, CM084264_1_61227529.0, CM084274_1_4695106.1, CM084264_1_34300494.1, CM084271_1_43860417.1, CM084268_1_28855770.0, CM084279_1_10151202.1, CM084278_1_22657612.1, CM084279_1_32673936.0, CM084274_1_4793445.1, CM084265_1_70801101.0, CM084270_1_42348999.1, CM084267_1_700114.1, CM084266_1_58087794.0, CM084264_1_65422.0, CM084275_1_40706380.1, CM084276_1_25809512.0, CM084274_1_4727151.1, CM084268_1_3695238.1, CM084266_1_57884309.1, CM084278_1_4074392.0, CM084274_1_3692513.0, CM084264_1_74183870.1"
"66","adapter_trim.103.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B3.bam","2.04","2, 4","2","TRUE","CM084264_1_73311139.0, CM084265_1_72992174.0, CM084274_1_4788638.1, CM084276_1_38117387.1, CM084264_1_70355068.0, CM084273_1_31862476.0, CM084271_1_44086160.0, CM084267_1_8687374.1, CM084266_1_64002736.1, CM084264_1_70182851.1, CM084266_1_23321830.1, CM084274_1_4788646.1, CM084271_1_274096.0, CM084271_1_43339301.0, CM084277_1_1868381.1, CM084266_1_64726664.0, CM084264_1_72117233.1, CM084269_1_35627230.0, CM084277_1_30953064.0, CM084267_1_6420945.1, CM084264_1_6517635.0, CM084264_1_69287125.1, CM084268_1_50224886.1, CM084274_1_4694916.0, CM084272_1_29973150.0, CM084273_1_42253151.0, CM084274_1_4727166.0, CM084267_1_2165108.1, CM084265_1_1816569.0, CM084269_1_43524676.1, CM084266_1_57883097.1, CM084277_1_1858867.0, CM084275_1_8878532.1, CM084264_1_70175545.1, CM084275_1_25396988.1, CM084265_1_69924624.1, CM084274_1_4727166.1, CM084276_1_38558507.0, CM084276_1_38772790.0, CM084268_1_46448.1, CM084278_1_20861266.0, CM084269_1_1572344.0, CM084266_1_68659587.1, CM084265_1_69913707.0, CM084274_1_4694282.1, CM084270_1_4920915.1, CM084266_1_62460058.1, CM084270_1_4751834.0, CM084279_1_10156984.1, CM084267_1_8118540.1"
"67","adapter_trim.F1-B20-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B3.bam","0.9","2, 4","2","TRUE","CM084268_1_28855794.1, CM084266_1_23295925.1, CM084274_1_5028297.0, CM084268_1_2832731.0, CM084266_1_57886153.1, CM084270_1_4920904.0, CM084264_1_70174613.0, CM084279_1_1062144.1, CM084270_1_4751756.0, CM084269_1_39736991.1, CM084269_1_47265457.1, CM084267_1_2081902.0, CM084265_1_68019714.1, CM084279_1_160989.1, CM084272_1_18193899.1, CM084264_1_74721244.0, CM084274_1_4863903.0, CM084275_1_19996650.1, CM084278_1_15228710.0, CM084278_1_15228710.1, CM084276_1_771542.1, CM084278_1_279479.0, CM084266_1_67239899.1, CM084274_1_4864753.0, CM084265_1_66141834.1, CM084269_1_41809353.0, CM084273_1_31864421.0, CM084272_1_36474231.1, CM084276_1_2874135.0, CM084269_1_1558034.1, CM084264_1_65408.0, CM084269_1_47255758.0, CM084267_1_13231056.1, CM084277_1_29782028.1, CM084275_1_2509498.0, CM084278_1_281246.0, CM084269_1_42862779.1, CM084265_1_69381619.0, CM084264_1_34300493.0, CM084266_1_58087776.1, CM084266_1_69545761.1, CM084274_1_4726244.1, CM084268_1_46448.1, CM084265_1_54591384.0, CM084271_1_218843.0, CM084271_1_43851366.0, CM084271_1_44070260.0, CM084272_1_1308683.1, CM084270_1_1553326.1, CM084274_1_4708745.0"
