"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"384","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084266_1_68322200.1, CM084269_1_1558052.0, CM084270_1_46587616.1, CM084265_1_70979994.1, CM084264_1_70355057.0, CM084274_1_34976974.1, CM084269_1_42862718.1, CM084266_1_71149025.0, CM084265_1_59221309.1, CM084274_1_4864682.1, CM084265_1_66689301.1, CM084268_1_50679570.1, CM084276_1_25975836.0, CM084273_1_31862797.1, CM084272_1_18191742.1, CM084277_1_18535877.1, CM084278_1_8558566.0, CM084274_1_11619978.0, CM084275_1_25393266.0, CM084264_1_65422.1, CM084271_1_1033937.1, CM084265_1_59221275.1, CM084267_1_13261420.1, CM084274_1_3691349.1, CM084277_1_6198930.1, CM084279_1_161041.1, CM084269_1_15812960.1, CM084279_1_161386.1, CM084268_1_82411.1, CM084274_1_4709636.1","30","-0.22","-0.38","0.6","2","2","TRUE"
"385","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084267_1_50392699.0, CM084264_1_70182851.1, CM084265_1_68714893.0, CM084272_1_1327530.0, CM084272_1_11675308.1, CM084274_1_4792352.1, CM084264_1_74989681.1, CM084271_1_44106803.0, CM084276_1_37353162.1, CM084269_1_15828546.1, CM084274_1_4723647.0, CM084265_1_68786095.1, CM084265_1_72071381.0, CM084267_1_2233926.1, CM084272_1_1144109.0, CM084270_1_47077588.1, CM084275_1_39776636.1, CM084264_1_72117194.0, CM084269_1_1549398.1, CM084267_1_52896264.1, CM084266_1_69793931.1, CM084279_1_649336.0, CM084271_1_26332979.1, CM084271_1_3821130.0, CM084271_1_37244938.0, CM084275_1_35722074.1, CM084271_1_44069731.1, CM084271_1_379011.1, CM084265_1_66141830.1, CM084266_1_70396245.1","30","-0.04","-0.08","0.12","1, 4","2","FALSE"
"386","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084264_1_69534058.1, CM084268_1_9292468.1, CM084278_1_20701460.1, CM084272_1_1144109.1, CM084265_1_71925452.1, CM084268_1_18512752.1, CM084264_1_70471577.0, CM084264_1_6517652.1, CM084276_1_7202888.1, CM084265_1_58483282.0, CM084272_1_18194979.0, CM084271_1_274110.0, CM084267_1_6421491.0, CM084264_1_34294397.1, CM084266_1_68919215.0, CM084272_1_41037487.1, CM084264_1_34301190.0, CM084274_1_4792243.0, CM084265_1_69381534.0, CM084275_1_35717367.0, CM084269_1_46693817.0, CM084269_1_45420488.1, CM084269_1_42862695.1, CM084271_1_1052214.1, CM084276_1_7202997.0, CM084267_1_11257260.1, CM084269_1_1577711.0, CM084266_1_67239927.1, CM084274_1_43090783.1, CM084266_1_59802412.0","30","0.05","0.05","0.1","1, 4","2","FALSE"
"387","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084269_1_40438751.0, CM084277_1_5804354.0, CM084274_1_4792130.0, CM084266_1_63468234.1, CM084269_1_15809964.1, CM084269_1_46688879.1, CM084278_1_5144747.1, CM084277_1_29780644.1, CM084275_1_126552.0, CM084279_1_10153273.1, CM084270_1_47077551.0, CM084266_1_68478650.1, CM084273_1_32683016.0, CM084269_1_35627100.1, CM084274_1_4773486.0, CM084264_1_34294476.0, CM084275_1_312851.1, CM084269_1_35627080.1, CM084273_1_31865409.1, CM084274_1_4868366.0, CM084275_1_25388576.0, CM084275_1_312849.0, CM084265_1_8362532.1, CM084269_1_1544562.0, CM084266_1_1233079.1, CM084265_1_71925486.0, CM084269_1_1572991.0, CM084276_1_56075.0, CM084271_1_11500090.0, CM084275_1_39500153.1","30","-0.09","-0.07","0.16","3","2","FALSE"
"388","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084279_1_649298.0, CM084278_1_20600197.1, CM084279_1_1070322.1, CM084270_1_9413173.1, CM084265_1_72368299.0, CM084275_1_66811.1, CM084274_1_4708749.0, CM084277_1_18545080.1, CM084264_1_74076720.0, CM084266_1_57882606.0, CM084267_1_11257244.0, CM084276_1_38450614.0, CM084268_1_3692649.1, CM084273_1_31865230.0, CM084279_1_10156951.1, CM084270_1_12307511.0, CM084265_1_68869208.1, CM084271_1_26332979.0, CM084272_1_33571767.1, CM084266_1_23294618.0, CM084264_1_34294472.0, CM084264_1_34301630.0, CM084279_1_31409261.0, CM084265_1_72990731.1, CM084273_1_42285571.1, CM084271_1_26324154.1, CM084276_1_6150174.1, CM084274_1_4734039.0, CM084265_1_72637027.0, CM084274_1_4793177.0","30","-0.07","-0.05","0.12","2","2","TRUE"
"389","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084267_1_5165711.0, CM084272_1_26336261.1, CM084267_1_5165671.0, CM084266_1_68960355.1, CM084278_1_16774023.0, CM084279_1_161074.0, CM084278_1_20732803.1, CM084278_1_20732810.1, CM084267_1_700054.1, CM084272_1_18191577.1, CM084274_1_4694916.0, CM084278_1_16773822.1, CM084278_1_23555170.0, CM084274_1_4785935.1, CM084267_1_5881718.0, CM084266_1_23321829.1, CM084278_1_32252661.1, CM084267_1_5165677.0, CM084269_1_47255820.1, CM084269_1_1556253.1, CM084275_1_39394589.1, CM084269_1_1567833.1, CM084265_1_65233046.0, CM084264_1_34294487.0, CM084267_1_9176202.1, CM084266_1_68643450.1, CM084273_1_7839417.1, CM084279_1_23112955.0, CM084278_1_5144752.0, CM084264_1_34300372.1","30","0","-0.15","0.15","2","2","TRUE"
"390","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084268_1_28845816.1, CM084274_1_42855653.1, CM084264_1_66439662.0, CM084278_1_5142968.0, CM084279_1_32666444.1, CM084265_1_64196870.1, CM084274_1_4793084.0, CM084267_1_6421243.1, CM084276_1_54402.0, CM084279_1_1063045.1, CM084266_1_69063996.0, CM084279_1_32666409.0, CM084274_1_12659113.0, CM084279_1_1064680.0, CM084271_1_1033797.1, CM084267_1_699277.0, CM084265_1_69916749.0, CM084266_1_23296704.1, CM084264_1_26773648.1, CM084275_1_1304711.1, CM084269_1_39736991.0, CM084264_1_2737867.0, CM084269_1_12905597.0, CM084267_1_2908130.1, CM084279_1_1062150.1, CM084272_1_7002400.1, CM084268_1_3710137.0, CM084271_1_44134607.1, CM084266_1_57882817.0, CM084265_1_73059931.1","30","-0.7","-0.37","1.07","2, 4","2","TRUE"
"391","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J206-pH7.bam","CM084272_1_1891465.1, CM084268_1_42863.0, CM084271_1_3814120.1, CM084275_1_39774860.0, CM084275_1_529155.0, CM084268_1_273292.1, CM084266_1_57882581.1, CM084264_1_2738116.0, CM084279_1_10150670.0, CM084265_1_70589360.1, CM084271_1_342830.0, CM084265_1_69004202.0, CM084278_1_4074395.1, CM084273_1_31865846.1, CM084274_1_4863779.0, CM084272_1_18170755.1, CM084272_1_2073148.0, CM084265_1_59221291.1, CM084270_1_46587591.0, CM084274_1_4793084.0, CM084277_1_29208305.1, CM084279_1_32915269.0, CM084265_1_73060616.1, CM084277_1_30168380.0, CM084273_1_31862599.0, CM084271_1_44069759.1, CM084265_1_72990731.0, CM084278_1_20734518.0, CM084267_1_8687446.0, CM084272_1_1144109.0","30","-0.35","0.08","0.43","1, 4","2","FALSE"
"392","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B25-pH7.bam","CM084277_1_18535852.1, CM084278_1_20732803.0, CM084267_1_6421632.1, CM084264_1_74800241.1, CM084266_1_68642404.1, CM084272_1_25266666.1, CM084269_1_41819713.0, CM084277_1_31296163.0, CM084267_1_5165677.1, CM084268_1_1326636.1, CM084270_1_39395913.1, CM084276_1_2874158.1, CM084267_1_52112064.0, CM084272_1_33453681.0, CM084272_1_33578227.0, CM084264_1_26773650.0, CM084274_1_4869924.0, CM084276_1_1510330.0, CM084266_1_65576934.1, CM084271_1_43851333.1, CM084272_1_33453892.0, CM084269_1_15828545.0, CM084265_1_59221309.1, CM084265_1_1229890.0, CM084276_1_6688311.1, CM084266_1_58087045.1, CM084266_1_69315458.0, CM084270_1_47076316.0, CM084274_1_4862958.0, CM084265_1_64969584.1","30","-0.13","-0.08","0.21","3","2","FALSE"
"393","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084275_1_38995254.1, CM084266_1_66483880.1, CM084268_1_14768218.1, CM084273_1_31866838.1, CM084267_1_2910813.0, CM084278_1_23542073.0, CM084269_1_43528550.0, CM084264_1_74191573.0, CM084279_1_929045.0, CM084271_1_3819544.1, CM084270_1_39395973.1, CM084268_1_14768218.0, CM084279_1_31065257.0, CM084265_1_69924624.0, CM084265_1_71925452.1, CM084277_1_29781979.0, CM084266_1_70181836.1, CM084269_1_1567462.0, CM084271_1_3822772.0, CM084277_1_5803945.0, CM084264_1_6517724.0, CM084279_1_1064676.1, CM084266_1_70707608.1, CM084270_1_32126724.1, CM084275_1_39776636.0, CM084276_1_38271843.1, CM084274_1_4869924.0, CM084269_1_12905590.0, CM084265_1_72091374.1, CM084264_1_26773648.1","30","-0.24","-0.28","0.52","2, 4","2","TRUE"
"394","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B8-pH7.bam","CM084264_1_61167140.1, CM084274_1_4694967.0, CM084273_1_31862649.1, CM084271_1_10301897.0, CM084264_1_73931025.1, CM084271_1_344406.0, CM084273_1_42253151.1, CM084264_1_72054053.1, CM084274_1_4808081.1, CM084273_1_268148.0, CM084275_1_36059096.1, CM084275_1_39776486.1, CM084270_1_46587592.0, CM084271_1_44070252.1, CM084278_1_22644747.0, CM084273_1_42255116.0, CM084268_1_3691710.1, CM084277_1_1868699.1, CM084266_1_70396060.1, CM084264_1_26773690.0, CM084272_1_33623932.0, CM084275_1_19996650.0, CM084264_1_69303600.0, CM084270_1_19464668.0, CM084264_1_73300783.1, CM084265_1_73060812.1, CM084278_1_22665572.1, CM084271_1_344406.0, CM084264_1_70471566.0, CM084264_1_73931173.1","30","-0.16","-0.05","0.21","2, 4","2","TRUE"
"395","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084272_1_1891465.1, CM084268_1_42863.0, CM084271_1_3814120.1, CM084275_1_39774860.0, CM084275_1_529155.0, CM084268_1_273292.1, CM084266_1_57882581.1, CM084264_1_2738116.0, CM084279_1_10150670.0, CM084265_1_70589360.1, CM084271_1_342830.0, CM084265_1_69004202.0, CM084278_1_4074395.1, CM084273_1_31865846.1, CM084274_1_4863779.0, CM084272_1_18170755.1, CM084272_1_2073148.0, CM084265_1_59221291.1, CM084270_1_46587591.0, CM084274_1_4793084.0, CM084277_1_29208305.1, CM084279_1_32915269.0, CM084265_1_73060616.1, CM084277_1_30168380.0, CM084273_1_31862599.0, CM084271_1_44069759.1, CM084265_1_72990731.0, CM084278_1_20734518.0, CM084267_1_8687446.0, CM084272_1_1144109.0","30","-0.42","-0.11","0.53","2, 4","2","TRUE"
"396","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B12-pH7.bam","CM084271_1_44086139.0, CM084264_1_8098035.0, CM084269_1_1567133.0, CM084278_1_20858397.1, CM084264_1_75278291.0, CM084266_1_1233079.1, CM084265_1_65268038.0, CM084271_1_19655228.1, CM084271_1_3822736.0, CM084278_1_22657612.0, CM084274_1_42859637.0, CM084265_1_71820726.0, CM084266_1_70400233.0, CM084277_1_18535878.0, CM084267_1_2910818.1, CM084274_1_4792256.1, CM084272_1_18191577.0, CM084269_1_40338578.1, CM084265_1_72091635.1, CM084279_1_31073085.1, CM084279_1_32640625.0, CM084272_1_1596808.1, CM084274_1_4862958.1, CM084270_1_32126728.1, CM084276_1_20157067.0, CM084264_1_72075476.0, CM084264_1_15064482.0, CM084275_1_38169337.1, CM084266_1_68643487.0, CM084265_1_64735174.0","30","-0.18","-0.2","0.38","2","2","TRUE"
"397","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J206-pH7.bam","CM084271_1_340894.0, CM084274_1_34977131.1, CM084279_1_10156977.0, CM084271_1_30532429.1, CM084268_1_50315.1, CM084278_1_22654265.1, CM084277_1_30611507.0, CM084269_1_45310961.1, CM084271_1_3822736.1, CM084264_1_66522465.1, CM084268_1_3692649.1, CM084266_1_69315499.0, CM084267_1_700054.0, CM084276_1_4238124.1, CM084275_1_400262.1, CM084276_1_6688311.1, CM084279_1_10156984.1, CM084265_1_71899241.0, CM084276_1_38787722.1, CM084275_1_38995359.0, CM084271_1_257149.1, CM084277_1_30611507.1, CM084265_1_785374.0, CM084277_1_30953078.1, CM084275_1_39774878.0, CM084275_1_675849.1, CM084275_1_39780958.0, CM084270_1_4920935.0, CM084273_1_31862312.1, CM084270_1_19464668.0","30","-0.53","-0.24","0.77","2","2","TRUE"
"398","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084274_1_4789702.0, CM084268_1_1508040.1, CM084271_1_43812187.1, CM084271_1_19655228.1, CM084279_1_10150670.0, CM084278_1_20625578.0, CM084267_1_8687374.1, CM084276_1_38960928.1, CM084265_1_71925176.1, CM084274_1_11694583.1, CM084271_1_1033937.0, CM084274_1_5120623.0, CM084266_1_23411289.1, CM084268_1_18512798.1, CM084276_1_1856070.1, CM084274_1_4730089.1, CM084274_1_41835817.1, CM084277_1_18535877.0, CM084265_1_66146092.1, CM084276_1_38943253.0, CM084265_1_66143662.0, CM084274_1_5033051.1, CM084270_1_11478201.0, CM084277_1_5803906.1, CM084267_1_700114.1, CM084271_1_257113.0, CM084274_1_4863343.1, CM084265_1_64784798.1, CM084275_1_524596.1, CM084268_1_49735243.0","30","0.21","0.02","0.23","1, 4","2","FALSE"
"399","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084275_1_120888.0, CM084278_1_23554765.1, CM084267_1_2653040.1, CM084265_1_69381524.0, CM084274_1_4863996.1, CM084268_1_276461.1, CM084267_1_51241061.0, CM084273_1_31865230.0, CM084271_1_37244938.1, CM084274_1_4695106.0, CM084267_1_5161043.1, CM084267_1_5161043.0, CM084265_1_70974986.0, CM084266_1_68919270.1, CM084274_1_11619978.1, CM084265_1_59221383.1, CM084267_1_2652526.0, CM084276_1_20157075.1, CM084275_1_40706380.0, CM084266_1_68643487.1, CM084267_1_2081904.0, CM084266_1_50301498.0, CM084270_1_47077595.0, CM084267_1_51248500.0, CM084279_1_10149611.1, CM084266_1_58087045.0, CM084273_1_31863671.0, CM084265_1_71794444.0, CM084270_1_42355534.1, CM084278_1_5142968.0","30","-0.14","-0.2","0.34","3","2","FALSE"
"400","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J227-pH7.bam","CM084271_1_43339301.0, CM084274_1_34977132.1, CM084269_1_15799403.1, CM084265_1_61648596.1, CM084271_1_19655226.0, CM084276_1_61700.0, CM084273_1_21179270.0, CM084276_1_2874135.1, CM084265_1_58036225.0, CM084265_1_68798225.1, CM084271_1_274110.1, CM084279_1_161440.0, CM084264_1_73886234.0, CM084273_1_268148.0, CM084279_1_32640622.1, CM084271_1_7137729.1, CM084265_1_72074244.1, CM084269_1_47255820.0, CM084267_1_50392692.1, CM084275_1_529155.1, CM084264_1_73291504.0, CM084278_1_16767353.0, CM084277_1_30027552.1, CM084265_1_68807625.1, CM084277_1_1858867.0, CM084269_1_39737118.1, CM084275_1_29098655.1, CM084264_1_12084114.0, CM084276_1_20157067.0, CM084268_1_2832742.0","30","-0.2","-0.1","0.3","3","2","FALSE"
"401","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-B15-pH7.bam","CM084274_1_4694551.1, CM084272_1_33616442.0, CM084277_1_18546601.1, CM084279_1_1064676.1, CM084276_1_38117403.0, CM084266_1_57888961.0, CM084265_1_785368.1, CM084267_1_6421241.1, CM084264_1_73927178.0, CM084274_1_5120654.1, CM084269_1_43525440.0, CM084278_1_16773822.0, CM084266_1_57886153.0, CM084273_1_4090291.0, CM084275_1_675849.1, CM084278_1_22654601.0, CM084279_1_1064862.1, CM084276_1_38558546.1, CM084269_1_47563826.0, CM084271_1_218855.0, CM084269_1_45238238.0, CM084276_1_38773530.0, CM084278_1_20689098.0, CM084265_1_59221220.1, CM084275_1_38995254.0, CM084275_1_327918.0, CM084265_1_68786095.0, CM084276_1_2857930.0, CM084265_1_66141859.0, CM084264_1_70191778.0","30","-0.35","-0.22","0.57","3","2","FALSE"
"402","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084273_1_268153.0, CM084275_1_39774847.1, CM084276_1_20157194.1, CM084265_1_71820726.0, CM084265_1_64735166.1, CM084273_1_31865817.0, CM084276_1_1856904.0, CM084275_1_25388888.0, CM084270_1_47077588.1, CM084265_1_71796309.1, CM084270_1_4920918.0, CM084266_1_69794604.0, CM084275_1_400262.0, CM084269_1_1558064.0, CM084265_1_71796309.0, CM084274_1_4708063.0, CM084265_1_72636285.1, CM084279_1_10157010.0, CM084271_1_37244938.1, CM084264_1_73291570.0, CM084277_1_29782028.1, CM084268_1_50216537.1, CM084264_1_69870962.1, CM084271_1_760000.1, CM084274_1_4674060.1, CM084264_1_15064138.0, CM084265_1_64969585.0, CM084265_1_71831401.1, CM084268_1_50323439.0, CM084266_1_61737006.0","30","-0.26","-0.26","0.52","2","2","TRUE"
"403","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084265_1_60316158.0, CM084274_1_4732023.0, CM084264_1_65422.1, CM084264_1_71189798.0, CM084274_1_7449618.1, CM084275_1_25388559.1, CM084266_1_68659872.1, CM084274_1_4792352.1, CM084265_1_66141850.1, CM084264_1_73927181.1, CM084264_1_2740171.1, CM084276_1_1855851.0, CM084267_1_9175848.1, CM084273_1_31865846.0, CM084265_1_72636291.1, CM084270_1_9408158.0, CM084264_1_72054053.1, CM084266_1_65401945.0, CM084266_1_59802321.1, CM084266_1_57885157.1, CM084274_1_4709650.0, CM084274_1_4868366.0, CM084271_1_3816215.0, CM084266_1_65347099.1, CM084265_1_785368.0, CM084276_1_1856630.0, CM084268_1_49719742.1, CM084274_1_4796888.0, CM084269_1_43523897.1, CM084266_1_57888563.1","30","-0.16","-0.6","0.76","2","2","TRUE"
"404","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J162-pH7.bam","CM084264_1_69287134.1, CM084278_1_16767353.0, CM084269_1_40336193.0, CM084266_1_69315469.1, CM084272_1_33597669.0, CM084264_1_69287336.0, CM084278_1_22667362.0, CM084272_1_18170755.0, CM084264_1_72929492.1, CM084278_1_29698402.1, CM084265_1_70979988.0, CM084268_1_50321855.0, CM084272_1_33503418.0, CM084272_1_33452056.0, CM084265_1_68243992.0, CM084275_1_39774900.0, CM084265_1_14403532.0, CM084272_1_7002400.0, CM084277_1_30168398.0, CM084271_1_37244938.1, CM084268_1_49533758.0, CM084265_1_70977429.1, CM084269_1_1567848.0, CM084276_1_2855915.0, CM084265_1_71828881.1, CM084269_1_46858338.0, CM084266_1_64726670.0, CM084272_1_18188792.1, CM084277_1_30635514.1, CM084266_1_57886153.0","30","-0.68","-0.19","0.87","1, 4","1, 4","TRUE"
"405","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J187-pH7.bam","CM084271_1_1033937.0, CM084269_1_15827787.1, CM084264_1_66439662.0, CM084265_1_59221308.0, CM084274_1_4862014.1, CM084275_1_1304711.1, CM084277_1_4875753.0, CM084265_1_69915221.0, CM084274_1_4795460.0, CM084278_1_22644747.1, CM084267_1_11257220.0, CM084277_1_29780894.0, CM084272_1_41037487.1, CM084264_1_26777914.1, CM084276_1_38864870.0, CM084276_1_38558559.1, CM084275_1_328861.1, CM084266_1_63468234.1, CM084272_1_25266666.0, CM084269_1_1558041.1, CM084274_1_4785935.1, CM084275_1_39780958.1, CM084267_1_5165677.0, CM084268_1_50225351.1, CM084274_1_4734036.1, CM084268_1_42863.0, CM084276_1_38970482.1, CM084278_1_32252661.0, CM084264_1_8233152.0, CM084277_1_1868384.0","30","-0.72","-0.36","1.08","3","1, 4","FALSE"
"406","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084264_1_69287134.1, CM084278_1_16767353.0, CM084269_1_40336193.0, CM084266_1_69315469.1, CM084272_1_33597669.0, CM084264_1_69287336.0, CM084278_1_22667362.0, CM084272_1_18170755.0, CM084264_1_72929492.1, CM084278_1_29698402.1, CM084265_1_70979988.0, CM084268_1_50321855.0, CM084272_1_33503418.0, CM084272_1_33452056.0, CM084265_1_68243992.0, CM084275_1_39774900.0, CM084265_1_14403532.0, CM084272_1_7002400.0, CM084277_1_30168398.0, CM084271_1_37244938.1, CM084268_1_49533758.0, CM084265_1_70977429.1, CM084269_1_1567848.0, CM084276_1_2855915.0, CM084265_1_71828881.1, CM084269_1_46858338.0, CM084266_1_64726670.0, CM084272_1_18188792.1, CM084277_1_30635514.1, CM084266_1_57886153.0","30","-0.33","-0.25","0.58","1, 4","1, 4","TRUE"
"407","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084265_1_72990731.1, CM084264_1_69682047.1, CM084267_1_13229742.1, CM084268_1_24031324.0, CM084279_1_10153273.0, CM084279_1_32666409.1, CM084277_1_10628711.0, CM084264_1_34300493.0, CM084274_1_4785921.1, CM084265_1_66141859.0, CM084267_1_727876.0, CM084274_1_42859668.0, CM084266_1_59802398.1, CM084274_1_4863779.0, CM084275_1_39781005.1, CM084278_1_20858390.1, CM084277_1_18546604.1, CM084266_1_71160169.0, CM084264_1_69902963.1, CM084275_1_25393266.1, CM084267_1_52593725.1, CM084266_1_68322173.1, CM084275_1_4345059.0, CM084269_1_35627068.1, CM084267_1_11257262.1, CM084265_1_790976.1, CM084271_1_30532429.0, CM084268_1_3261991.0, CM084270_1_42355508.1, CM084264_1_15064482.0","30","-0.08","-0.2","0.28","2, 4","1, 4","TRUE"
"408","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084271_1_3822772.0, CM084266_1_68643398.0, CM084278_1_281246.1, CM084270_1_42348999.1, CM084265_1_68869208.0, CM084267_1_2163720.0, CM084275_1_319193.1, CM084266_1_57886490.1, CM084279_1_10156984.0, CM084272_1_18191577.1, CM084269_1_41809360.0, CM084277_1_4876009.1, CM084279_1_161440.1, CM084279_1_10151169.1, CM084266_1_59802321.0, CM084271_1_43816629.1, CM084279_1_10151169.1, CM084275_1_38995260.1, CM084276_1_38773530.0, CM084266_1_69141117.1, CM084264_1_68634780.0, CM084275_1_20000943.1, CM084267_1_52591576.0, CM084273_1_33585263.1, CM084269_1_1549393.1, CM084268_1_42745.1, CM084266_1_65993526.1, CM084265_1_790962.0, CM084278_1_22667362.1, CM084275_1_8878509.0","30","-0.71","-0.33","1.04","2, 4","1, 4","TRUE"
"409","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B19-pH7.bam","CM084265_1_72368245.0, CM084265_1_39553345.0, CM084268_1_50739238.1, CM084271_1_289999.1, CM084269_1_47265482.0, CM084269_1_15809932.0, CM084267_1_2104179.0, CM084277_1_31027263.0, CM084266_1_66483880.0, CM084265_1_71925486.1, CM084265_1_73061223.1, CM084279_1_1064680.1, CM084274_1_4869968.0, CM084277_1_29208310.1, CM084277_1_10417520.1, CM084268_1_1326519.1, CM084266_1_1230887.1, CM084268_1_50321855.1, CM084266_1_64725843.1, CM084269_1_12904900.0, CM084274_1_4734019.0, CM084264_1_69287125.0, CM084274_1_4674050.1, CM084274_1_4863917.0, CM084265_1_72992173.0, CM084269_1_15813374.0, CM084266_1_69625511.0, CM084265_1_64581822.1, CM084266_1_63468226.1, CM084271_1_43339301.1","30","-0.81","-0.51","1.32","2","1, 4","FALSE"
"410","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J221-pH7.bam","CM084264_1_73886234.0, CM084266_1_64726664.0, CM084265_1_66143673.1, CM084267_1_6420929.0, CM084270_1_47076365.0, CM084278_1_20742383.1, CM084265_1_59221213.0, CM084265_1_69381619.1, CM084276_1_12385340.0, CM084269_1_4625304.0, CM084269_1_46689554.1, CM084273_1_214008.0, CM084277_1_30168073.1, CM084272_1_33453618.1, CM084268_1_50225470.1, CM084278_1_32252678.0, CM084277_1_18545014.1, CM084272_1_18553651.0, CM084267_1_8687446.0, CM084269_1_15826462.1, CM084274_1_4694551.0, CM084274_1_4863996.1, CM084279_1_32640578.1, CM084268_1_49721922.0, CM084278_1_20734507.1, CM084271_1_44090328.1, CM084264_1_34294402.0, CM084276_1_1625272.0, CM084274_1_4694915.0, CM084265_1_71926735.0","30","-0.01","-0.08","0.09","2","1, 4","FALSE"
"411","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084265_1_70798989.0, CM084270_1_1553326.1, CM084267_1_51248425.0, CM084271_1_3819548.1, CM084267_1_5165671.1, CM084266_1_64002736.0, CM084265_1_1062091.1, CM084267_1_2081906.0, CM084265_1_71899669.1, CM084266_1_70706235.1, CM084265_1_58531646.0, CM084277_1_18535877.1, CM084264_1_73152512.1, CM084276_1_38558603.1, CM084272_1_33616442.1, CM084265_1_59221322.1, CM084265_1_68806466.0, CM084276_1_1856639.1, CM084266_1_63167173.0, CM084278_1_20736236.0, CM084272_1_18188792.0, CM084267_1_5165693.1, CM084268_1_28858766.1, CM084274_1_42473136.1, CM084268_1_50200472.1, CM084267_1_52593751.0, CM084265_1_65233017.1, CM084272_1_33453804.1, CM084264_1_72117199.0, CM084270_1_47077595.1","30","-0.17","-0.29","0.46","1","1, 4","TRUE"
"412","adapter_trim.F1-B9-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J205-pH7.bam","CM084275_1_39394589.1, CM084269_1_43528550.0, CM084265_1_71899680.1, CM084266_1_62460100.0, CM084271_1_44083919.1, CM084264_1_61227544.1, CM084273_1_42253133.0, CM084274_1_4778747.0, CM084279_1_10147315.1, CM084275_1_39420927.0, CM084268_1_28845446.0, CM084275_1_36059252.1, CM084265_1_59221301.0, CM084271_1_30532401.1, CM084276_1_4238124.0, CM084270_1_42355508.0, CM084271_1_19934424.0, CM084269_1_43528587.0, CM084278_1_31960635.1, CM084271_1_43934352.0, CM084269_1_1577700.1, CM084274_1_42293378.0, CM084268_1_24031408.1, CM084268_1_24031433.1, CM084276_1_4238165.1, CM084268_1_3704020.1, CM084266_1_67736800.1, CM084271_1_44228071.1, CM084268_1_50681662.0, CM084271_1_3819548.1","30","0.07","-0.27","0.34","1, 4","1, 4","TRUE"
