"","sire","dam","id","loci","n.loci","LLRdam","LLRsire","absLLRtotal","dam.batch","sire.batch","Fertilization_pairs"
"147","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J165-pH7.bam","CM084278_1_23547493.0, CM084267_1_2081902.0, CM084279_1_1060874.1, CM084279_1_1062144.1, CM084278_1_23541042.1, CM084273_1_32698879.1, CM084269_1_39737147.0, CM084270_1_42345710.1, CM084264_1_75480216.0, CM084264_1_34294469.1, CM084278_1_20742383.1, CM084266_1_58102684.0, CM084274_1_4868385.0, CM084274_1_5120580.0, CM084266_1_68322173.0, CM084266_1_69063995.0, CM084267_1_9176202.0, CM084264_1_73931171.1, CM084275_1_1304748.0, CM084278_1_279490.0, CM084264_1_70182852.0, CM084268_1_50224886.0, CM084267_1_9176202.1, CM084264_1_73927104.0, CM084270_1_47077463.0, CM084272_1_1596710.0, CM084264_1_61167194.1, CM084274_1_4730203.1, CM084274_1_4793445.1, CM084274_1_4778496.1, CM084266_1_66377769.0, CM084277_1_5804551.1, CM084264_1_73308596.0, CM084270_1_9401006.1, CM084270_1_19464668.0","35","-0.37","-0.44","0.81","2","3, 4","FALSE"
"148","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084272_1_18188700.0, CM084267_1_2908060.0, CM084271_1_44104716.0, CM084267_1_699449.1, CM084276_1_25813397.0, CM084278_1_20695466.1, CM084271_1_3819764.1, CM084267_1_2910789.0, CM084264_1_70190068.0, CM084274_1_42473136.0, CM084265_1_1062091.0, CM084264_1_69271984.0, CM084278_1_23541019.1, CM084267_1_3748455.0, CM084264_1_6956767.1, CM084276_1_38772810.0, CM084277_1_10628711.0, CM084267_1_2653032.1, CM084274_1_4818355.0, CM084264_1_69303583.0, CM084266_1_46766309.1, CM084266_1_57882616.0, CM084276_1_25807604.0, CM084269_1_46688909.0, CM084268_1_50200545.0, CM084270_1_8242350.0, CM084274_1_4694522.0, CM084264_1_8098032.0, CM084274_1_4795858.1, CM084274_1_4863965.1, CM084276_1_1856902.0, CM084277_1_5803906.0, CM084276_1_1856094.0, CM084264_1_66077502.0, CM084266_1_71166448.0","35","-0.21","-0.42","0.63","2","3, 4","FALSE"
"149","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-B19-pH7.bam","CM084272_1_44059285.0, CM084273_1_268153.0, CM084278_1_20732784.1, CM084269_1_15798323.1, CM084265_1_50947034.0, CM084268_1_14768218.1, CM084267_1_700114.1, CM084275_1_23083657.0, CM084264_1_64487824.0, CM084268_1_42008.1, CM084267_1_52591576.1, CM084272_1_33617974.0, CM084268_1_50739136.1, CM084266_1_68919260.0, CM084275_1_19996863.1, CM084274_1_41688611.0, CM084265_1_69381534.1, CM084268_1_28845501.1, CM084268_1_22932621.1, CM084264_1_69865995.0, CM084274_1_6125560.0, CM084275_1_312961.1, CM084278_1_20867809.0, CM084277_1_10628715.0, CM084277_1_30168398.0, CM084276_1_38772790.0, CM084276_1_25809477.1, CM084268_1_1326636.1, CM084265_1_59221383.1, CM084272_1_1584311.1, CM084272_1_18170845.1, CM084273_1_31862042.1, CM084264_1_72054055.1, CM084267_1_6420853.1, CM084268_1_28845446.0","35","-0.13","-0.68","0.81","1","3, 4","FALSE"
"150","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084265_1_959800.1, CM084278_1_22644747.1, CM084275_1_120808.0, CM084279_1_160989.1, CM084271_1_346616.1, CM084264_1_34294469.0, CM084275_1_675849.1, CM084271_1_3819548.1, CM084278_1_8558506.0, CM084271_1_19655228.0, CM084266_1_69547380.1, CM084276_1_20157323.1, CM084270_1_42355544.0, CM084274_1_42859635.0, CM084276_1_60278.0, CM084268_1_4036222.1, CM084276_1_12383618.0, CM084266_1_62468799.0, CM084278_1_22644846.1, CM084265_1_61648598.1, CM084279_1_32917232.1, CM084265_1_65204740.1, CM084278_1_279354.0, CM084274_1_4870391.0, CM084274_1_4694230.1, CM084265_1_70798989.0, CM084268_1_1326636.1, CM084275_1_23083657.0, CM084271_1_43920589.0, CM084264_1_2737867.0, CM084268_1_50679553.1, CM084274_1_41688611.1, CM084270_1_42348998.0, CM084267_1_2908852.1, CM084266_1_50301523.1","35","-0.47","-0.39","0.86","3","3, 4","TRUE"
"151","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J225-pH7.bam","CM084266_1_69625503.1, CM084266_1_52832550.1, CM084271_1_340905.1, CM084274_1_4785935.1, CM084271_1_10301938.0, CM084271_1_44073407.0, CM084276_1_38539342.1, CM084269_1_40438751.0, CM084266_1_50301468.1, CM084275_1_40706324.0, CM084271_1_37244915.1, CM084268_1_28855770.1, CM084277_1_30168106.1, CM084268_1_50739238.0, CM084269_1_12903174.1, CM084264_1_2740287.0, CM084274_1_4694551.0, CM084269_1_45310961.0, CM084276_1_38773530.0, CM084266_1_69085644.0, CM084279_1_649336.1, CM084266_1_62460034.1, CM084264_1_72117194.1, CM084276_1_38787722.1, CM084265_1_8362505.1, CM084264_1_61167161.1, CM084264_1_72054047.0, CM084267_1_11257252.0, CM084264_1_74191504.1, CM084266_1_68960407.0, CM084273_1_42287132.1, CM084279_1_1070763.0, CM084274_1_4863779.1, CM084270_1_39395913.1, CM084278_1_32252684.1","35","-0.13","-0.53","0.66","2, 4","3, 4","TRUE"
"152","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F2-J186-pH7.bam","CM084266_1_64723817.0, CM084268_1_45628.1, CM084269_1_1572991.1, CM084265_1_1816569.1, CM084277_1_29208395.0, CM084272_1_33617991.0, CM084274_1_4785935.0, CM084278_1_23536923.1, CM084266_1_67912135.0, CM084276_1_1510348.1, CM084265_1_64969585.1, CM084271_1_43817223.1, CM084277_1_30611507.0, CM084275_1_25388576.1, CM084268_1_50224886.0, CM084275_1_667184.1, CM084271_1_26325742.1, CM084270_1_47077479.1, CM084274_1_4778592.1, CM084270_1_4751817.0, CM084274_1_34977132.1, CM084279_1_1073400.1, CM084267_1_9176045.1, CM084274_1_42859583.1, CM084277_1_1869733.1, CM084271_1_3819548.0, CM084269_1_1558041.0, CM084274_1_4795077.1, CM084266_1_58093839.1, CM084269_1_12905562.0, CM084264_1_2737868.0, CM084267_1_50392699.1, CM084265_1_71899669.1, CM084278_1_20861266.1, CM084270_1_47076316.1","35","-0.5","-0.17","0.67","1","3, 4","FALSE"
"153","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084269_1_15827788.1, CM084274_1_4729950.0, CM084266_1_58087775.0, CM084268_1_3691710.0, CM084277_1_1868384.1, CM084277_1_29208392.0, CM084277_1_18546604.1, CM084269_1_39736980.1, CM084264_1_66522465.1, CM084274_1_11619978.1, CM084265_1_72368299.1, CM084265_1_59221275.1, CM084278_1_22645215.0, CM084278_1_20734519.0, CM084265_1_39553350.0, CM084265_1_73060663.1, CM084267_1_13231056.0, CM084264_1_34303458.0, CM084269_1_46689554.0, CM084279_1_31409037.1, CM084270_1_9408158.0, CM084272_1_9069880.0, CM084276_1_38772810.0, CM084272_1_1596807.1, CM084279_1_1070761.0, CM084266_1_57882838.0, CM084267_1_6420853.1, CM084268_1_3697521.0, CM084264_1_2740137.0, CM084279_1_649298.0, CM084277_1_30027057.0, CM084271_1_44083919.0, CM084279_1_31075821.0, CM084265_1_71265230.0, CM084269_1_42862797.1","35","-0.3","-0.61","0.91","2","3, 4","FALSE"
"154","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084271_1_256574.0, CM084266_1_57884809.0, CM084277_1_30168398.1, CM084274_1_4793445.0, CM084267_1_13261525.0, CM084265_1_73060895.1, CM084269_1_42862704.1, CM084268_1_3699581.1, CM084266_1_71166435.1, CM084267_1_6421227.1, CM084264_1_73886234.0, CM084268_1_49719731.1, CM084268_1_50681546.1, CM084274_1_5566177.1, CM084267_1_8118616.0, CM084264_1_72054043.1, CM084279_1_32915259.0, CM084269_1_15817354.1, CM084269_1_12904900.0, CM084272_1_18193899.1, CM084277_1_5804570.1, CM084278_1_22660266.0, CM084270_1_42355544.0, CM084271_1_218855.0, CM084276_1_12383618.0, CM084275_1_66811.1, CM084266_1_70706207.1, CM084273_1_31863596.0, CM084265_1_72178237.0, CM084276_1_38773525.0, CM084271_1_10301903.0, CM084274_1_4795858.1, CM084266_1_66377784.0, CM084275_1_312842.1, CM084276_1_38285682.1","35","0.28","-0.17","0.45","2","3, 4","FALSE"
"155","adapter_trim.F1-B7-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J204-pH7.bam","CM084265_1_69924624.1, CM084277_1_31027250.0, CM084264_1_6990394.1, CM084267_1_2646656.1, CM084276_1_38773525.1, CM084268_1_50323442.0, CM084264_1_26773648.1, CM084266_1_50301559.1, CM084266_1_67239897.0, CM084264_1_74721244.0, CM084275_1_42592938.0, CM084265_1_72637027.1, CM084265_1_72368245.1, CM084273_1_31864741.0, CM084271_1_37237149.1, CM084278_1_20861266.1, CM084265_1_60215543.0, CM084267_1_2135741.0, CM084268_1_50679570.0, CM084278_1_22656620.1, CM084269_1_46858338.0, CM084271_1_44190489.1, CM084269_1_15812965.1, CM084274_1_21933150.1, CM084265_1_64196855.0, CM084268_1_28845782.0, CM084264_1_72075479.1, CM084275_1_29098881.0, CM084268_1_50693767.0, CM084266_1_57888563.0, CM084264_1_70355057.1, CM084268_1_42863.1, CM084276_1_37352422.1, CM084276_1_38552515.1, CM084267_1_48167440.0","35","-0.19","-0.09","0.28","2, 4","3, 4","TRUE"
"156","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J206-pH7.bam","CM084265_1_64735183.0, CM084264_1_69870962.0, CM084266_1_65576934.1, CM084265_1_72986696.0, CM084271_1_3823416.1, CM084279_1_16586120.0, CM084267_1_699404.0, CM084274_1_42859664.1, CM084264_1_66439628.0, CM084274_1_5120623.0, CM084276_1_20157233.1, CM084269_1_39736980.0, CM084268_1_37774069.1, CM084266_1_23295992.0, CM084277_1_30505565.0, CM084265_1_72986756.1, CM084271_1_3805850.1, CM084266_1_68643450.0, CM084266_1_71166448.0, CM084276_1_11709771.0, CM084275_1_312853.1, CM084275_1_8878532.1, CM084266_1_71148891.0, CM084267_1_6420929.1, CM084268_1_49721957.1, CM084274_1_4795077.0, CM084264_1_73300783.0, CM084276_1_38117244.0, CM084278_1_4074392.1, CM084269_1_40337595.1, CM084269_1_15809964.0, CM084264_1_2738113.1, CM084276_1_25809481.0, CM084265_1_58487818.1, CM084271_1_19655939.0","35","-0.42","-0.45","0.87","3","2","FALSE"
"157","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-B5-pH7.bam","CM084270_1_46587632.1, CM084265_1_66143673.1, CM084279_1_32662843.1, CM084267_1_9176202.0, CM084271_1_43860422.0, CM084269_1_1558034.1, CM084278_1_16767343.1, CM084271_1_44073407.1, CM084270_1_8444534.1, CM084266_1_64723817.0, CM084275_1_38995260.1, CM084269_1_4628639.1, CM084274_1_42294261.1, CM084264_1_73926177.0, CM084276_1_61700.1, CM084265_1_71926735.1, CM084265_1_70801089.1, CM084272_1_18194957.1, CM084267_1_50994193.1, CM084272_1_29973150.1, CM084265_1_58487819.1, CM084266_1_57882838.1, CM084277_1_1858860.1, CM084267_1_5165671.1, CM084266_1_68643398.1, CM084265_1_73061223.1, CM084279_1_32640566.0, CM084266_1_69632418.1, CM084268_1_46448.1, CM084266_1_66483880.1, CM084275_1_400320.1, CM084264_1_68688963.0, CM084264_1_74800272.0, CM084274_1_4868380.0, CM084277_1_4875961.1","35","-0.22","-0.38","0.6","2, 4","2","TRUE"
"158","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J185-pH7.bam","CM084264_1_6151081.0, CM084271_1_30532481.0, CM084275_1_39776646.1, CM084274_1_7449618.1, CM084269_1_45238238.1, CM084271_1_256574.1, CM084269_1_40447963.1, CM084267_1_699449.0, CM084275_1_25393266.1, CM084278_1_23542095.0, CM084277_1_29208305.1, CM084271_1_289999.0, CM084269_1_15798363.0, CM084273_1_268153.0, CM084277_1_30027550.0, CM084278_1_279479.0, CM084265_1_14403558.1, CM084264_1_61167131.0, CM084277_1_10417520.1, CM084267_1_2081904.1, CM084279_1_31409052.1, CM084266_1_69052082.0, CM084269_1_43529904.0, CM084269_1_1567834.0, CM084267_1_11257220.1, CM084271_1_19655228.0, CM084277_1_18545080.0, CM084270_1_9413173.1, CM084271_1_19655871.0, CM084275_1_25395479.0, CM084279_1_1871842.1, CM084265_1_69915221.1, CM084270_1_4920904.1, CM084276_1_38960928.0, CM084266_1_69085644.1","35","-0.23","-0.24","0.47","3","2","FALSE"
"159","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J224-pH7.bam","CM084265_1_60215543.0, CM084265_1_70798989.1, CM084274_1_4793173.0, CM084270_1_4920935.1, CM084272_1_2072732.1, CM084268_1_22932623.0, CM084269_1_15812960.1, CM084274_1_5120580.0, CM084266_1_58087784.1, CM084274_1_4864445.1, CM084272_1_2072732.1, CM084274_1_4671994.1, CM084273_1_31862646.1, CM084272_1_33515302.0, CM084266_1_71149027.0, CM084269_1_46688909.1, CM084266_1_69314162.0, CM084274_1_4730081.0, CM084276_1_25975836.1, CM084274_1_5120580.0, CM084268_1_24030404.1, CM084264_1_70173621.0, CM084278_1_20732798.1, CM084276_1_38558458.1, CM084268_1_50216562.0, CM084274_1_4863175.1, CM084274_1_21933138.1, CM084266_1_69051092.0, CM084278_1_31960704.0, CM084272_1_18553651.1, CM084278_1_20630020.1, CM084274_1_4674060.0, CM084264_1_2740137.1, CM084269_1_1563962.1, CM084266_1_68919270.1","35","-0.33","-0.36","0.69","1, 4","2","FALSE"
"160","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J201-pH7.bam","CM084274_1_42855649.1, CM084264_1_34293018.1, CM084271_1_44077305.1, CM084279_1_10150674.1, CM084264_1_34294469.0, CM084279_1_10157014.1, CM084276_1_25813402.0, CM084266_1_68322194.1, CM084270_1_46590815.0, CM084276_1_37352420.1, CM084267_1_1134553.0, CM084264_1_64487818.1, CM084264_1_64874049.1, CM084266_1_23295918.0, CM084279_1_10149628.0, CM084265_1_64735335.1, CM084268_1_50225025.1, CM084268_1_22932623.1, CM084276_1_38558658.1, CM084266_1_57889035.0, CM084272_1_9069881.0, CM084264_1_70210134.0, CM084271_1_19655964.0, CM084275_1_327918.1, CM084272_1_1883699.1, CM084266_1_58087892.0, CM084267_1_13261525.1, CM084265_1_66143662.1, CM084269_1_1572335.0, CM084277_1_36521175.1, CM084273_1_31865846.0, CM084268_1_1326636.0, CM084276_1_38559639.1, CM084272_1_18170755.1, CM084278_1_281238.1","35","-0.42","-0.63","1.05","3","2","FALSE"
"161","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084264_1_6151081.0, CM084271_1_30532481.0, CM084275_1_39776646.1, CM084274_1_7449618.1, CM084269_1_45238238.1, CM084271_1_256574.1, CM084269_1_40447963.1, CM084267_1_699449.0, CM084275_1_25393266.1, CM084278_1_23542095.0, CM084277_1_29208305.1, CM084271_1_289999.0, CM084269_1_15798363.0, CM084273_1_268153.0, CM084277_1_30027550.0, CM084278_1_279479.0, CM084265_1_14403558.1, CM084264_1_61167131.0, CM084277_1_10417520.1, CM084267_1_2081904.1, CM084279_1_31409052.1, CM084266_1_69052082.0, CM084269_1_43529904.0, CM084269_1_1567834.0, CM084267_1_11257220.1, CM084271_1_19655228.0, CM084277_1_18545080.0, CM084270_1_9413173.1, CM084271_1_19655871.0, CM084275_1_25395479.0, CM084279_1_1871842.1, CM084265_1_69915221.1, CM084270_1_4920904.1, CM084276_1_38960928.0, CM084266_1_69085644.1","35","0.21","0.38","0.59","2, 4","2","TRUE"
"162","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B16-pH7.bam","CM084277_1_30027057.0, CM084270_1_46589385.1, CM084264_1_73604686.0, CM084274_1_4773492.1, CM084266_1_23298342.1, CM084278_1_4074299.0, CM084264_1_69902275.0, CM084279_1_10150695.1, CM084265_1_58531646.0, CM084278_1_23541775.1, CM084265_1_71899680.0, CM084267_1_51346515.1, CM084264_1_72054047.0, CM084265_1_58036225.0, CM084265_1_69381551.1, CM084267_1_727876.0, CM084274_1_4674060.1, CM084274_1_4863343.0, CM084274_1_4686930.0, CM084278_1_4074395.0, CM084269_1_43524472.0, CM084264_1_69534058.1, CM084269_1_43523945.0, CM084274_1_42859664.0, CM084279_1_32640564.1, CM084272_1_33452338.1, CM084279_1_1196450.0, CM084276_1_11709760.1, CM084266_1_23321803.1, CM084265_1_69913596.0, CM084266_1_65993526.1, CM084271_1_37244938.1, CM084265_1_1062161.0, CM084274_1_42296087.1, CM084264_1_34301190.1","35","-0.29","-0.57","0.86","1, 4","2","FALSE"
"163","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J227-pH7.bam","CM084266_1_69625503.1, CM084266_1_52832550.1, CM084271_1_340905.1, CM084274_1_4785935.1, CM084271_1_10301938.0, CM084271_1_44073407.0, CM084276_1_38539342.1, CM084269_1_40438751.0, CM084266_1_50301468.1, CM084275_1_40706324.0, CM084271_1_37244915.1, CM084268_1_28855770.1, CM084277_1_30168106.1, CM084268_1_50739238.0, CM084269_1_12903174.1, CM084264_1_2740287.0, CM084274_1_4694551.0, CM084269_1_45310961.0, CM084276_1_38773530.0, CM084266_1_69085644.0, CM084279_1_649336.1, CM084266_1_62460034.1, CM084264_1_72117194.1, CM084276_1_38787722.1, CM084265_1_8362505.1, CM084264_1_61167161.1, CM084264_1_72054047.0, CM084267_1_11257252.0, CM084264_1_74191504.1, CM084266_1_68960407.0, CM084273_1_42287132.1, CM084279_1_1070763.0, CM084274_1_4863779.1, CM084270_1_39395913.1, CM084278_1_32252684.1","35","-0.2","-0.2","0.4","1, 4","2","FALSE"
"164","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J184-pH7.bam","CM084267_1_2165108.1, CM084265_1_70609248.0, CM084266_1_68960407.0, CM084276_1_1856094.0, CM084265_1_71827811.1, CM084278_1_20858397.1, CM084276_1_37352420.0, CM084267_1_6420828.0, CM084274_1_4796888.0, CM084264_1_65408.1, CM084265_1_73059931.1, CM084273_1_7839386.0, CM084277_1_28144351.1, CM084266_1_66483880.1, CM084279_1_10150670.0, CM084278_1_23554765.0, CM084274_1_4723640.1, CM084279_1_1062135.0, CM084267_1_2908060.1, CM084276_1_38539342.0, CM084269_1_1572344.1, CM084272_1_33454573.1, CM084267_1_6418351.0, CM084266_1_70707506.1, CM084279_1_1064862.1, CM084264_1_72054205.1, CM084269_1_1526868.1, CM084265_1_58487819.0, CM084275_1_35717364.1, CM084264_1_70175562.1, CM084274_1_4066885.1, CM084264_1_73312740.0, CM084278_1_20734519.1, CM084264_1_61167189.1, CM084271_1_3821131.1","35","-0.13","-0.46","0.59","3","2","FALSE"
"165","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084264_1_73927181.1, CM084268_1_49719731.0, CM084264_1_70182851.0, CM084268_1_28845439.0, CM084267_1_51248425.0, CM084265_1_71826461.1, CM084266_1_68907025.0, CM084274_1_34977123.0, CM084273_1_31862854.1, CM084277_1_18535877.0, CM084267_1_2104179.1, CM084267_1_6421555.1, CM084266_1_63195133.0, CM084278_1_23542073.0, CM084278_1_22645215.0, CM084268_1_50200472.0, CM084278_1_15228737.0, CM084274_1_4789702.1, CM084266_1_50301524.0, CM084269_1_35627080.0, CM084264_1_70466179.1, CM084274_1_4066885.0, CM084277_1_29780153.0, CM084271_1_1054026.0, CM084269_1_46692137.0, CM084277_1_5803945.0, CM084276_1_38558690.0, CM084275_1_25393416.1, CM084269_1_12905592.0, CM084265_1_66143640.0, CM084264_1_70185106.1, CM084266_1_68322194.1, CM084264_1_8112731.1, CM084265_1_1816569.1, CM084273_1_31862476.1","35","-0.63","-0.23","0.86","2, 4","2","TRUE"
"166","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-J164-pH7.bam","CM084267_1_2908966.0, CM084269_1_46858338.0, CM084264_1_70355122.0, CM084276_1_1625423.1, CM084264_1_5215232.1, CM084264_1_74191538.0, CM084266_1_64002578.1, CM084264_1_34294660.1, CM084269_1_15827788.1, CM084264_1_73291573.0, CM084272_1_18194306.0, CM084264_1_70174668.1, CM084272_1_18191744.1, CM084272_1_1894338.1, CM084274_1_43090783.0, CM084273_1_10424357.1, CM084264_1_64487845.0, CM084274_1_4695205.1, CM084266_1_64723748.0, CM084278_1_4074392.0, CM084269_1_39737147.0, CM084265_1_73060895.1, CM084270_1_47076332.1, CM084267_1_51242797.0, CM084274_1_4704387.0, CM084265_1_66146092.1, CM084266_1_58915367.0, CM084279_1_28791311.0, CM084277_1_36519423.1, CM084264_1_72075482.1, CM084276_1_2841302.1, CM084266_1_58087045.0, CM084275_1_328861.0, CM084268_1_3692649.1, CM084269_1_46688892.0","35","-0.39","-0.42","0.81","1, 4","2","FALSE"
"167","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F2-B10-pH7.bam","CM084268_1_3699581.0, CM084278_1_23541019.1, CM084269_1_15823421.1, CM084278_1_15228738.1, CM084268_1_3691160.1, CM084272_1_43469575.0, CM084269_1_15827788.1, CM084270_1_42349010.0, CM084271_1_3819398.0, CM084266_1_67235326.0, CM084266_1_57888582.1, CM084267_1_2908060.0, CM084264_1_71816897.1, CM084265_1_68869491.0, CM084276_1_38787723.0, CM084267_1_9175847.1, CM084265_1_976180.0, CM084265_1_959807.1, CM084266_1_64723799.0, CM084264_1_72929492.1, CM084270_1_4751834.1, CM084264_1_73309412.0, CM084276_1_37353162.1, CM084267_1_2908966.0, CM084264_1_69287125.1, CM084265_1_1062091.0, CM084276_1_38960928.0, CM084268_1_18519471.1, CM084267_1_6418250.1, CM084268_1_50219223.1, CM084264_1_69861955.0, CM084265_1_70979980.1, CM084278_1_20858397.1, CM084279_1_10147347.0, CM084266_1_69547380.1","35","-0.49","-0.26","0.75","1, 4","2","FALSE"
"168","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J223-pH7.bam","CM084270_1_42345710.0, CM084271_1_44091713.1, CM084274_1_7310951.0, CM084274_1_4788638.0, CM084275_1_40519747.0, CM084275_1_66834.0, CM084271_1_290137.1, CM084269_1_1556935.1, CM084270_1_12307506.0, CM084268_1_3695238.1, CM084264_1_64874049.1, CM084268_1_28845522.0, CM084264_1_2740163.0, CM084273_1_31864421.0, CM084278_1_34806817.0, CM084268_1_50225498.0, CM084264_1_74191504.1, CM084272_1_18553651.0, CM084269_1_43525146.1, CM084267_1_51167096.1, CM084267_1_52593725.0, CM084265_1_70979988.1, CM084276_1_62221.1, CM084266_1_50301523.1, CM084265_1_59221155.1, CM084266_1_67235326.1, CM084276_1_38864870.0, CM084270_1_39395913.0, CM084279_1_31065250.0, CM084276_1_38072623.1, CM084278_1_23541775.1, CM084275_1_400262.1, CM084272_1_2073150.0, CM084269_1_4635071.1, CM084267_1_51242797.1","35","-0.04","-0.08","0.12","2, 4","2","TRUE"
"169","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J162-pH7.bam","CM084269_1_4635090.0, CM084266_1_71160177.0, CM084264_1_74266371.0, CM084266_1_57882606.0, CM084271_1_44070313.0, CM084274_1_4867255.1, CM084269_1_15812959.1, CM084267_1_699449.1, CM084265_1_71926735.0, CM084269_1_4625304.1, CM084267_1_52591726.1, CM084264_1_66439654.1, CM084264_1_71718010.0, CM084270_1_46590816.0, CM084265_1_68808047.0, CM084274_1_4868366.1, CM084267_1_50994309.0, CM084274_1_4863917.1, CM084274_1_34977142.0, CM084272_1_33572878.1, CM084266_1_71148884.1, CM084265_1_71265331.1, CM084277_1_30611507.1, CM084269_1_43524472.1, CM084265_1_8361562.1, CM084275_1_40706319.0, CM084278_1_23547493.0, CM084266_1_70706263.1, CM084266_1_70530691.1, CM084268_1_50225351.1, CM084269_1_42862798.1, CM084266_1_57888166.0, CM084267_1_52896264.0, CM084271_1_43920589.1, CM084269_1_1556257.1","35","-0.01","-0.13","0.14","2, 4","2","TRUE"
"170","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F2-J202-pH7.bam","CM084274_1_42855649.1, CM084264_1_34293018.1, CM084271_1_44077305.1, CM084279_1_10150674.1, CM084264_1_34294469.0, CM084279_1_10157014.1, CM084276_1_25813402.0, CM084266_1_68322194.1, CM084270_1_46590815.0, CM084276_1_37352420.1, CM084267_1_1134553.0, CM084264_1_64487818.1, CM084264_1_64874049.1, CM084266_1_23295918.0, CM084279_1_10149628.0, CM084265_1_64735335.1, CM084268_1_50225025.1, CM084268_1_22932623.1, CM084276_1_38558658.1, CM084266_1_57889035.0, CM084272_1_9069881.0, CM084264_1_70210134.0, CM084271_1_19655964.0, CM084275_1_327918.1, CM084272_1_1883699.1, CM084266_1_58087892.0, CM084267_1_13261525.1, CM084265_1_66143662.1, CM084269_1_1572335.0, CM084277_1_36521175.1, CM084273_1_31865846.0, CM084268_1_1326636.0, CM084276_1_38559639.1, CM084272_1_18170755.1, CM084278_1_281238.1","35","-0.33","-0.57","0.9","3","2","FALSE"
"171","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F2-J203-pH7.bam","CM084269_1_15827788.1, CM084274_1_4729950.0, CM084266_1_58087775.0, CM084268_1_3691710.0, CM084277_1_1868384.1, CM084277_1_29208392.0, CM084277_1_18546604.1, CM084269_1_39736980.1, CM084264_1_66522465.1, CM084274_1_11619978.1, CM084265_1_72368299.1, CM084265_1_59221275.1, CM084278_1_22645215.0, CM084278_1_20734519.0, CM084265_1_39553350.0, CM084265_1_73060663.1, CM084267_1_13231056.0, CM084264_1_34303458.0, CM084269_1_46689554.0, CM084279_1_31409037.1, CM084270_1_9408158.0, CM084272_1_9069880.0, CM084276_1_38772810.0, CM084272_1_1596807.1, CM084279_1_1070761.0, CM084266_1_57882838.0, CM084267_1_6420853.1, CM084268_1_3697521.0, CM084264_1_2740137.0, CM084279_1_649298.0, CM084277_1_30027057.0, CM084271_1_44083919.0, CM084279_1_31075821.0, CM084265_1_71265230.0, CM084269_1_42862797.1","35","-0.29","-0.1","0.39","2, 4","2","TRUE"
